Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;262.01;kWh;18.02.2021 14-15;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;145.418;kWh;28.02.2021 16-17;;;;;;;;;;;;;;;;;;;;;
;27.02.2021;17.96;17.7;17.58;17.56;17.54;17.76;17.68;22.68;24.62;24.22;25;24.82;20.18;17.54;17.24;16.94;17.22;18.76;20.12;20.1;19.66;19.58;19.42;17.56
;28.02.2021;17.4;17.22;16.84;16.92;16.86;17.12;16.8;16.46;16.94;16.68;18.5;18.56;18.42;17.96;17.4;17.28;16.88;16.72;19.28;18.78;18.44;18.86;18.3;16.46
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
H;Maximum consumption (per hour):;118.734;kWh;27.02.2021 18-19;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;23.8296;kWh;15.02.2021 01-02;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.02.2021;25.6512;25.4436;25.776;25.8636;24.8828;24.7416;28.5084;31.3464;33.0924;34.0428;30.7248;28.4352;26.5212;28.1928;32.76;28.8132;32.6868;33.1128;33.3156;32.8656;33.0864;31.1856;27.4548;26.982
;02.02.2021;27.6252;26.232;26.6184;26.3916;25.6512;25.0512;28.188;32.1852;29.874;27.276;27.9972;28.3236;28.2576;29.694;30.6144;29.052;32.8884;34.4376;33.384;32.8356;32.4528;29.3664;28.4388;27.2688
;03.02.2021;25.386;25.4736;26.1876;25.9668;25.584;25.6488;30.4764;34.1184;32.016;27.9444;28.098;27.6;27.9852;27.384;30.3468;28.5336;30.0804;32.406;31.7748;32.142;33.9132;32.9244;30.57;28.2204
;04.02.2021;26.0148;24.9432;25.3464;25.5048;25.3152;25.8888;28.2396;31.7784;31.2216;27.5328;29.466;29.34;28.3068;28.3128;30.3216;27.5316;31.2648;32.5632;32.9436;32.0124;31.5072;31.8012;30.8484;27.0816
;05.02.2021;25.6188;25.6956;26.226;25.7868;24.9852;24.8136;28.4988;31.3668;31.0644;32.2524;28.3692;28.068;28.5324;34.5696;34.9872;31.1892;33.7236;34.1316;35.1816;35.7516;35.9292;34.1808;29.3448;28.2708
;06.02.2021;28.608;26.7444;26.9736;27.3288;25.734;25.8408;27.1176;28.9776;31.1448;32.6196;32.304;31.9392;32.5524;33.24;28.1244;27.6732;27.7776;32.9916;33.8472;35.8596;34.914;30.6228;28.4676;27.9024
;07.02.2021;25.9488;25.5552;26.8212;26.3016;25.0524;24.8496;26.6316;27.714;26.6352;27.1428;27.168;28.7784;29.0964;29.5296;29.442;29.766;30.0048;36.0084;36.0684;33.1392;31.326;30.3216;29.6352;27.1344
;08.02.2021;26.172;26.2548;26.1996;26.1252;26.4072;26.2092;28.9296;32.4888;31.1256;29.016;30.0636;29.1936;28.4736;28.806;28.1892;28.4892;31.2636;33.2952;33.1176;33.3444;34.308;32.154;29.448;27.9132
;09.02.2021;26.5404;27;26.13;26.2812;25.5852;26.5728;29.0004;34.2216;31.9476;31.1172;30.384;30.39;30.0072;33.7704;33.978;28.458;33.2736;34.6272;35.4288;34.8492;36.246;36.5844;31.8108;28.9956
;10.02.2021;28.3608;27.6252;27.102;26.664;26.7792;26.6436;28.7748;33.3156;31.7688;29.8008;32.7024;30.396;30.474;29.466;28.932;28.8108;31.3584;32.5068;33.9588;33.4092;34.5312;33.9816;32.7468;28.7904
;11.02.2021;28.008;26.6412;26.5524;26.3772;26.2812;26.4948;29.0844;33.5328;33.3756;30.2952;30.36;31.4076;30.288;30.1884;32.3148;28.2348;31.248;32.5968;34.5168;33.492;32.982;31.0932;27.4464;27.2892
;12.02.2021;25.8552;25.074;25.7268;24.9648;25.0392;25.1688;27.1548;31.0776;30.1668;28.722;31.434;30.042;29.196;28.1592;27.3804;26.5152;28.7916;31.3284;33.5364;34.0296;34.1676;31.038;27.9672;27.2676
;13.02.2021;26.0568;25.596;26.184;25.206;25.68;26.0604;27.51;27.5304;30.9204;32.556;31.1592;31.788;32.7492;32.8548;30.7032;30.756;31.7172;32.3736;33.8412;35.1204;36.2088;34.1928;29.2704;29.6148
;14.02.2021;27.5292;26.3244;26.5644;26.2608;26.4384;26.2044;27.672;27.4608;25.1112;26.292;25.6152;25.8228;25.6308;25.5984;26.6112;26.3316;26.4132;31.2336;32.7708;30.4116;28.2084;26.634;26.7792;25.9332
;15.02.2021;23.8664;23.8296;25.0056;24.6792;24.6684;24.8172;28.0008;30.3264;27.5544;27.8592;32.6988;33.2544;33.414;33.3432;31.6908;28.7124;30.2628;32.2512;32.058;33.5808;34.074;30.7656;27.6624;27.0564
;16.02.2021;25.548;25.836;25.884;26.2752;25.6632;25.5228;28.65;30.8784;29.1348;27.888;30.7296;31.8852;29.0064;28.4388;28.374;26.6532;29.0868;31.5996;33.0732;32.8728;32.9028;32.7012;29.8128;26.9196
;17.02.2021;25.0236;25.056;24.9924;25.86;25.9344;25.4508;28.8276;31.002;29.5632;29.574;28.23;29.334;31.3788;32.76;36.4656;29.8248;30.8808;32.7336;33.294;33.3348;34.8624;36.762;33.072;30.3504
;18.02.2021;27.0708;26.1576;26.256;26.5368;26.0592;25.8564;28.0128;31.176;28.6008;26.8056;29.9256;29.1732;26.5712;27.3636;26.8692;49.0128;54.5856;56.0736;58.0044;57.468;57.666;55.3872;51.1248;45.8556
;19.02.2021;44.688;44.5788;45.144;46.278;46.71;46.6836;49.542;53.052;55.7928;53.1816;53.7816;53.5644;53.0124;58.1952;57.2808;53.6532;54.132;56.0508;58.8516;58.716;59.0088;54.5064;49.8252;47.1276
;20.02.2021;45.0276;43.9824;45.186;45.4704;44.6508;44.7168;46.038;48.5004;55.6068;56.3412;56.3904;56.3604;57.1152;56.1564;56.232;55.9872;57.048;58.2648;59.3532;58.95;58.3668;54.7212;50.0832;45.762
;21.02.2021;44.6364;45.1188;45.528;45.0084;44.4804;44.634;45.498;47.6736;51.7248;52.9008;53.6616;51.9948;53.8536;51.4104;53.2332;51.2652;51.3936;57.348;59.112;58.4748;54.0468;55.7592;49.0872;44.5584
;22.02.2021;43.218;42.93;44.0268;43.998;43.5984;45.1152;47.3184;52.1256;54.9492;53.6976;56.1864;56.9892;62.7384;60.414;57.2172;54.9876;56.1996;57.8952;59.2656;60.234;60.1848;58.3236;56.3112;53.4732
;23.02.2021;51.978;52.014;52.2672;51.8376;51.7452;52.4988;55.296;57.0588;57.0888;58.1952;60.9516;59.4744;60.3936;59.9784;59.2884;59.9904;60.15;60.7608;61.842;61.5228;62.4384;62.5968;62.0676;51.426
;24.02.2021;50.7072;48.9528;48.888;48.8136;48.3072;49.0524;51.7104;57.432;58.2252;56.9304;62.7816;61.3428;61.3116;61.914;61.6092;59.3796;58.6008;59.8656;61.2468;61.7544;62.1792;61.5336;58.2552;57.8472
;25.02.2021;49.6632;49.4316;49.878;49.6116;49.2612;49.8588;54.5424;55.3752;57.1716;61.1808;67.3308;68.0832;69.732;68.3556;91.9068;97.9848;98.1216;101.3328;106.3416;107.8068;107.4996;107.07;95.9076;83.6388
;26.02.2021;73.8768;71.5368;71.8764;72.1572;71.5212;72.774;88.2732;102.114;107.4156;109.6296;111.2652;112.53;111.1464;110.2788;110.7624;110.4984;111.6444;112.5768;112.8208;111.5856;109.7316;98.526;96.144;92.2332
;27.02.2021;91.4004;91.9812;92.6244;92.8512;93.1056;93.396;94.5048;106.2948;111.8724;113.3064;112.0296;111.762;112.2252;112.32;112.0956;111.3852;112.8072;115.3824;118.734;112.8024;108.2004;101.7864;97.6896;94.5792
;28.02.2021;93.2232;93.5136;93.4608;93.6408;93.018;92.3676;101.2104;106.9176;108.402;106.6176;106.9512;103.3944;107.502;106.2264;102.3552;102.8028;102.8844;107.8956;109.5312;104.7168;112.0404;104.4564;97.5276;94.0332
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;97.5924;kWh;08.02.2021 19-20;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;45.9492;kWh;02.02.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.02.2021;64.6776;60.6936;55.6044;50.0484;49.032;50.0292;51.9516;57.7512;65.0316;67.4664;70.4328;73.8612;79.062;78.9312;80.058;74.0796;74.334;79.7052;85.6488;91.1604;89.382;81.48;67.3116;64.8924
;02.02.2021;60.6984;57.1224;51.078;48.0648;46.9704;45.9492;48.75;54.1044;63.1488;65.466;67.7772;73.9668;82.6044;76.818;80.034;78.6396;79.8348;79.0884;85.7796;84.3888;83.784;78.708;71.514;67.0956
;03.02.2021;60.7212;57.0348;52.8252;50.016;48.3396;47.892;49.7604;57.0324;60.8688;64.4268;69.9084;75.0852;77.6844;77.5704;80.5608;82.4496;75.8184;76.2984;80.3772;78.534;78.7188;73.3848;70.848;65.8944
;04.02.2021;62.0976;55.0296;53.5272;48.8904;46.7244;47.0088;49.284;53.25;60.96;65.1852;69.8148;70.9428;76.3656;76.8156;82.2264;78.4152;79.0164;79.1748;80.1216;81.0732;84.5004;81.762;75.2292;69.3
;05.02.2021;62.7084;59.382;56.154;53.4588;52.1568;51.5784;52.1184;56.9676;63.7248;68.2704;70.1928;71.7156;77.79;79.7268;77.352;79.6776;79.1424;76.7496;79.3188;76.8336;81.6612;80.9232;76.8312;72.702
;06.02.2021;64.8144;61.0704;56.1156;52.908;51.2856;50.4072;52.3404;52.3872;54.5112;54.2988;58.944;64.8996;67.7388;68.9808;67.4352;70.506;71.3424;81.8484;77.3472;80.5656;83.1156;82.3728;77.8836;72.0744
;07.02.2021;64.7688;60.7728;55.2972;52.4928;51.9396;50.9544;50.5452;53.658;53.9112;55.7352;62.274;64.1964;67.0728;71.7348;72.1164;69.4608;71.8536;74.628;83.8984;86.652;88.338;80.6964;78.1584;70.7472
;08.02.2021;62.8212;56.8056;55.5264;53.3796;52.836;52.9224;54.2172;60.918;65.9028;72.4584;76.9968;81.4464;88.512;82.626;80.6604;80.4744;85.3896;91.7136;93.7472;97.5924;95.262;89.2104;80.9424;75.9516
;09.02.2021;70.6368;64.716;59.7756;57.4992;57.306;57.8832;58.782;63.2808;65.9472;70.9896;74.838;81.006;83.4792;89.4156;90.7348;81.7896;80.2848;83.9088;85.8984;94.1628;90.9032;87.7884;82.374;78.3564
;10.02.2021;70.9416;62.55;58.3608;56.586;54.4848;54.096;55.7988;61.8828;67.7232;71.1204;75.3948;80.7396;86.8824;86.8656;84.6336;83.5332;84.5076;83.4036;86.0436;94.8864;88.1592;82.656;86.4864;76.9884
;11.02.2021;67.2792;64.662;58.4604;57.198;56.094;57.1488;59.3124;66.4212;68.3832;74.4132;76.4136;78.852;86.5692;86.0592;81.6072;84.7596;79.1628;82.4868;87.252;89.8236;94.1256;89.3172;83.1936;74.6328
;12.02.2021;71.1252;67.3488;60.6672;58.6008;56.9616;57.4164;58.8252;63.6552;67.5216;76.0116;77.778;82.2168;88.9476;84.8976;85.2108;80.6232;78.2508;81.5616;85.6584;94.4916;84.1332;86.6676;78.1188;75.9996
;13.02.2021;69.0156;63.5904;60.6144;58.1376;55.5948;55.7508;55.08;58.17;58.8372;60.5484;63.0168;69.5196;76.9404;77.7372;70.7376;68.0556;71.3904;74.1276;73.8432;74.4132;75.174;71.2404;70.4676;69.4068
;14.02.2021;60.5604;55.0848;50.0952;49.9644;47.8944;47.4756;46.7244;47.1192;49.1784;53.382;57.1044;63.654;65.496;70.5216;69.8076;61.4268;64.2072;69.9552;79.2;80.6292;80.46;78.7728;78.258;74.4852
;15.02.2021;65.6856;55.5876;52.578;49.9824;48.804;48.744;50.1384;55.4148;63.8712;69.018;71.1528;71.7828;76.6884;75.6648;78.306;73.6284;75.0756;77.5188;85.2072;86.97;82.1808;85.2036;79.1052;68.9868
;16.02.2021;63.0372;57.7632;54.7104;51.4032;49.8516;50.7792;52.14;58.2564;61.5528;64.668;68.8932;72.7668;80.3988;84.5928;86.676;78.0996;78.6792;83.7732;91.2152;83.1492;83.4228;81.42;74.9928;68.6976
;17.02.2021;64.464;59.9604;54.6012;52.62;51.036;51.5412;52.1208;56.9496;65.6412;68.106;70.5468;72.0792;78.3876;78.2292;82.1184;77.868;73.3344;73.416;89.1528;88.5312;81.2472;81.6132;78.3924;68.6844
;18.02.2021;63.6384;57.786;54.948;53.1684;52.2336;51.738;52.9992;58.6428;66.4752;70.5516;70.278;76.4688;84.0576;84.9864;86.328;73.7892;78.6;80.1168;82.8804;83.028;86.3448;87.0024;76.1244;69.9744
;19.02.2021;65.292;61.2816;57.8016;54.942;54.1392;53.1756;54.5808;60.2448;61.356;66.6444;71.2608;75.3372;79.5084;80.9124;84.612;77.7312;75.2148;77.1948;78.8568;84.8892;87.9768;82.2156;74.6856;69.4152
;20.02.2021;65.4648;59.6892;55.9452;53.6292;53.7192;53.6328;53.4576;53.9196;55.1136;58.4856;61.1136;65.6652;71.0556;69.8856;69.234;67.074;70.6788;74.4876;78.7788;78.084;80.3796;83.3328;70.026;68.3892
;21.02.2021;65.9484;58.6044;52.4772;51.0036;50.0868;49.7448;49.9872;50.9148;52.0644;55.53;60.5724;62.808;66.2052;70.6164;73.5588;69.3396;72.0468;73.9488;83.058;86.4792;86.0988;80.7804;76.4868;69.6384
;22.02.2021;63.2028;56.5224;52.8084;49.7832;48.3744;49.0836;50.9268;56.3796;62.6892;66.2508;66.2184;70.6512;73.2408;80.9316;77.5548;74.1492;77.436;77.2212;84.5004;83.0964;86.7948;79.224;76.1352;70.6428
;23.02.2021;62.2236;55.3512;52.9704;50.6856;49.9056;48.8868;50.3076;54.618;60.7788;66.4824;68.8836;72.726;76.0092;78.1176;79.788;77.5368;83.9496;78.6996;83.1444;85.2132;84.8064;79.7064;78.0768;71.3412
;24.02.2021;60.5868;57.408;52.1172;51.0168;50.7588;50.4084;51.2292;58.8684;63.9384;65.2392;66.678;71.4336;80.3904;77.3412;79.9896;77.9292;71.088;78.564;81.984;82.2564;83.0268;81.7164;73.0092;68.1552
;25.02.2021;61.392;55.5252;53.6808;51.474;49.6344;50.334;51.1452;55.6152;60.6252;63.9072;71.0652;72.396;79.2132;81.1032;76.1724;76.3368;74.9736;70.4736;80.6028;82.866;78.654;80.976;76.0068;68.3016
;26.02.2021;63.9564;57.4044;55.2408;51.4884;49.5624;49.548;51.0576;56.04;59.9316;70.8216;67.8432;69.5964;72.9528;75.3612;76.7316;73.0068;72.3924;69.6852;77.562;77.3892;77.5884;76.5168;72.81;68.7708
;27.02.2021;64.4304;57.2268;54.534;56.4552;49.992;48.9648;48.456;50.886;54.1584;54.5796;59.6124;63.9696;71.3856;72.9456;69.8604;66.624;67.2168;69.1488;73.1124;76.7928;79.4064;80.8836;75.3012;67.308
;28.02.2021;64.6092;61.3284;55.308;52.7208;49.1448;48.1776;49.0944;49.6584;51.612;52.9296;57.3672;61.3452;67.9836;73.596;68.718;68.364;67.524;70.3932;78.4056;83.6628;83.8656;82.68;73.728;71.1996
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F ;Maximum consumption (per hour):;9.0986;kWh;17.02.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.9169;kWh;23.02.2021 22-23;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.02.2021;1.0584;1.0437;1.131;1.1157;1.0742;1.0837;1.2024;1.2614;2.192;3.956;3.4556;8.2571;7.4737;5.7074;7.7062;8.1239;5.6922;3.4159;2.0283;2.4382;3.9048;5.651;5.5794;4.0281
;02.02.2021;2.0834;1.1558;1.1985;1.248;1.149;1.2091;1.1322;1.4565;2.377;5.4472;4.9715;4.5779;5.0255;7.8362;5.7625;7.2558;5.3011;2.5801;2.2149;2.4622;1.7697;1.3974;1.2957;1.2522
;03.02.2021;1.2984;1.3574;1.2829;1.2531;1.2713;1.3551;1.2838;1.4499;2.7707;4.4736;5.5959;4.4426;3.7276;5.1563;5.6441;8.0593;4.6454;1.5825;1.4534;1.6318;2.2234;4.6889;4.9335;6.8516
;04.02.2021;4.182;3.0173;1.0898;1.0663;1.1871;1.187;1.2222;1.4267;3.5595;5.6583;6.1666;5.6389;3.8682;3.4232;6.8188;5.623;3.3283;2.0107;1.3784;1.6816;1.1039;1.0444;2.456;3.2689
;05.02.2021;3.3915;3.3719;3.2573;1.3107;1.1153;1.1846;1.1083;1.4546;1.6449;3.3381;3.0741;2.9399;3.5887;6.8834;5.171;4.5822;4.099;3.5667;2.3284;2.8879;4.7386;5.3073;6.895;5.8687
;06.02.2021;3.3586;1.8926;1.1048;1.053;1.0665;1.1276;1.1312;1.0633;1.0851;1.1077;1.143;0.9603;1.0326;0.9948;1.0348;1.0361;1.088;1.0936;1.084;1.0972;1.1171;1.1465;1.0309;1.0841
;07.02.2021;1.0581;1.1362;1.1161;1.0735;1.0854;1.1138;1.133;1.1621;1.1277;1.1218;0.9652;1.0554;1.0881;1.003;1.1029;1.61;1.733;1.4189;1.0549;1.1384;1.1831;1.1374;1.1441;1.0356
;08.02.2021;1.1013;1.1314;1.1843;1.0865;1.1317;1.0667;1.1162;1.2242;2.1689;3.6611;4.3829;4.0643;3.7856;3.4248;6.5278;3.3676;3.0906;1.7735;3.5158;5.7861;3.8428;1.2481;1.1622;1.1616
;09.02.2021;1.1445;1.1842;1.2442;1.104;1.1948;1.1616;1.2909;1.1682;2.1039;3.4363;3.25;3.1665;3.4113;2.9657;4.4869;6.6552;4.2233;1.5866;1.2752;1.9099;1.5935;1.1828;1.1168;1.2386
;10.02.2021;1.2423;1.1675;1.1725;1.1904;1.2582;1.2413;1.191;1.4225;1.8334;2.8846;3.1251;2.757;2.7016;2.9179;3.0423;3.1001;5.1433;3.9215;4.5229;7.7876;7.4953;4.5042;2.4959;1.2337
;11.02.2021;1.2435;1.1798;1.1519;1.192;1.1735;1.2269;1.1618;1.3978;2.4731;2.985;3.1551;2.6767;2.2133;3.9723;5.9995;5.8015;2.7468;2.9205;5.3409;5.7233;3.2813;2.1987;1.2069;1.1952
;12.02.2021;1.2604;1.2617;1.1415;1.2158;1.1583;1.2366;1.2411;1.2762;2.0159;2.759;2.522;2.4113;2.2868;1.7865;2.3325;2.2121;1.3154;1.1947;1.8651;1.8058;1.297;1.2149;1.1241;1.0994
;13.02.2021;1.1004;1.218;1.145;1.1107;1.0461;1.0953;1.1935;1.1197;1.1738;1.0227;1.1254;1.0789;1.1499;0.981;1.0357;1.0031;1.1386;1.1238;1.0647;1.0443;1.056;1.1433;1.0721;0.9584
;14.02.2021;1.0009;0.9672;1.0698;0.9665;1.0173;0.9708;1.0067;1.0904;1.1253;0.9915;0.9869;0.9582;1.0736;1.6275;1.1611;1.1319;3.3229;3.4307;3.3078;1.0197;2.829;3.2977;3.3391;3.2886
;15.02.2021;2.0401;1.0021;1.0737;1.1027;1.1074;0.9971;1.0456;1.2621;2.6684;3.7583;3.4046;4.2194;2.557;2.7226;1.9959;3.1295;4.1155;1.763;4.0439;5.6047;3.0031;2.887;3.46;3.4683
;16.02.2021;2.9273;1.1713;1.1853;1.2911;1.2026;1.1919;1.2145;1.656;2.4422;2.7309;2.3397;2.3052;2.2961;5.63;4.772;2.548;2.2512;1.7741;2.878;3.0915;2.8156;2.5703;2.3925;2.5207
;17.02.2021;2.0507;2.468;1.128;1.187;1.2363;1.1826;1.1996;1.6187;2.2353;3.0491;3.6072;9.0986;4.9127;3.2092;4.4931;6.1482;3.9482;1.8103;1.6139;2.0094;1.7443;1.2031;1.2408;1.2904
;18.02.2021;1.1722;1.2046;1.2053;1.2198;1.2576;1.2531;1.187;1.4529;2.1635;3.213;3.364;3.0775;4.1197;4.3778;2.9071;2.3048;2.9092;1.982;3.5122;2.7663;1.4393;1.2666;1.1833;1.3111
;19.02.2021;1.2788;1.2469;1.2602;1.2278;1.2829;1.4008;2.7293;2.077;2.1712;2.4513;2.9083;5.6881;5.5648;3.3307;4.0909;2.4115;3.3147;5.0495;4.859;4.8042;4.7335;4.7429;3.6045;1.7601
;20.02.2021;2.4713;3.3383;3.336;3.4095;3.4237;3.3956;1.3538;1.1752;1.1203;1.2695;1.1927;3.1711;1.0491;0.9923;1.1389;2.6957;3.3464;2.1923;1.9564;4.6281;4.5983;1.5874;0.9944;0.9783
;21.02.2021;1.0799;1.0313;0.9582;0.9967;0.9873;1.0789;0.9998;0.9404;0.9828;1.3026;1.5868;1.5546;1.4583;1.4133;0.9966;1.0857;0.94;0.9463;0.9347;1.0685;0.9684;0.9294;0.9339;0.9634
;22.02.2021;1.0135;0.9575;0.9466;0.9579;0.9812;1.0334;2.3812;1.3079;1.2873;1.8978;4.4335;2.7512;2.2351;2.2258;1.903;1.9249;1.4884;1.1274;0.9781;1.0518;2.4726;4.5475;4.5204;2.9766
;23.02.2021;1.0409;1.0345;0.9783;0.9884;0.9882;1.0358;2.4548;1.5585;1.9145;2.3938;2.4066;3.3014;3.8443;3.4036;4.0037;2.5758;2.9072;1.5588;1.1822;1.0415;1.0789;1.0155;0.9169;1.0405
;24.02.2021;1.0756;1.0243;0.9669;0.9738;0.9986;1.105;2.2626;1.3308;2.2889;3.1987;3.1724;3.4151;2.9543;2.6166;5.9984;6.4618;4.3934;2.3936;2.3554;2.0021;3.3587;4.7209;4.5421;3.0926
;25.02.2021;1.0312;1.0009;0.9851;1.0069;0.9537;1.0644;2.2108;1.1466;1.6191;1.9133;2.0685;1.7546;2.1394;3.7673;3.1679;4.8089;2.1362;1.8568;1.0842;1.0828;1.0724;0.9543;2.929;3.2311
;26.02.2021;3.2326;3.2074;1.4088;1.0416;1.0365;1.0899;2.2529;1.7582;1.8502;2.2895;2.629;4.3738;4.4094;2.4515;4.9136;6.273;3.8939;1.4757;2.0873;2.3451;4.6743;4.8633;4.9157;2.6449
;27.02.2021;1.215;1.227;1.3042;1.3276;1.2241;1.2304;1.253;1.4108;1.3593;1.2717;1.3187;1.3592;1.3173;1.2812;2.6246;3.6174;3.6283;1.9773;2.0422;3.6121;3.6158;3.5797;2.8172;1.3684
;28.02.2021;1.3267;1.3547;1.328;1.339;1.3273;1.2748;1.3393;1.3717;1.3515;1.2934;1.2563;1.3644;1.3137;1.3314;1.2312;1.3016;1.3411;1.8269;3.5026;3.5035;1.3079;1.398;1.2826;1.2783
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;0.7676;kWh;10.02.2021 14-15;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0416;kWh;03.02.2021 02-03;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.02.2021;0.245;0.0421;0.3005;0.0418;0.2445;0.0422;0.3008;0.2419;0.2998;0.2391;0.497;0.2985;0.4996;0.4994;0.2385;0.4926;0.2947;0.4896;0.2407;0.296;0.4954;0.0422;0.5052;0.2446
;02.02.2021;0.3001;0.042;0.2443;0.3007;0.042;0.042;0.0423;0.2429;0.2962;0.2415;0.499;0.2973;0.4966;0.4878;0.2556;0.5058;0.3001;0.5019;0.2423;0.3007;0.2408;0.2979;0.4116;0.1341
;03.02.2021;0.2409;0.3;0.0416;0.2425;0.3001;0.042;0.0424;0.0426;0.2406;0.4985;0.3017;0.4996;0.4989;0.2421;0.4929;0.4864;0.2947;0.2393;0.3092;0.4777;0.238;0.2956;0.4958;0.4962
;04.02.2021;0.0418;0.2366;0.26;0.0785;0.2357;0.042;0.0422;0.2937;0.239;0.2935;0.4932;0.4931;0.4944;0.239;0.4847;0.4897;0.2955;0.4769;0.2344;0.2918;0.4803;0.2355;0.4797;0.2875
;05.02.2021;0.2322;0.0417;0.2904;0.0418;0.2318;0.0419;0.294;0.0426;0.4105;0.2972;0.2858;0.4726;0.4721;0.4688;0.4755;0.234;0.4712;0.4769;0.294;0.2376;0.4876;0.2953;0.2385;0.2928
;06.02.2021;0.2382;0.3018;0.2816;0.295;0.0418;0.2521;0.0758;0.2882;0.0428;0.2486;0.5141;0.2897;0.4811;0.4811;0.2357;0.2901;0.2354;0.2909;0.2366;0.2903;0.4809;0.1221;0.4087;0.4932
;07.02.2021;0.2434;0.0841;0.2933;0.2367;0.3328;0.0516;0.064;0.2836;0.3031;0.0714;0.5244;0.231;0.2851;0.475;0.2346;0.2862;0.2304;0.2823;0.2301;0.2851;0.2795;0.2881;0.4863;0.5345
;08.02.2021;0.2429;0.3173;0.0933;0.2404;0.0766;0.3343;0.0554;0.0807;0.2832;0.4948;0.4803;0.5257;0.3573;0.6182;0.4847;0.2935;0.4735;0.4926;0.2413;0.3958;0.3909;0.2371;0.4956;0.2981
;09.02.2021;0.2797;0.3072;0.0418;0.2433;0.3073;0.081;0.0507;0.2405;0.2991;0.4257;0.3188;0.5006;0.4993;0.5025;0.5019;0.4925;0.2959;0.2338;0.2944;0.4967;0.5003;0.2415;0.351;0.2425
;10.02.2021;0.2947;0.2902;0.0539;0.3155;0.0934;0.0477;0.0741;0.2861;0.3006;0.5401;0.5224;0.5071;0.2438;0.5092;0.7676;0.2435;0.3013;0.5082;0.2602;0.4286;0.4172;0.5022;0.2547;0.3435
