Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;215.558;kWh;25.11.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;63.988;kWh;14.11.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;10.11.2021;154.924;151.808;150.786;150.39;150.146;151.886;163.5;170.324;187.736;200.576;207.814;207.226;204.226;205.352;208.224;208.95;194.954;163.446;152.818;151.946;152.588;153.526;149.54;149.024
;11.11.2021;147.938;151.94;148.248;146.65;149.178;147.56;163.61;165.522;180.064;185.86;187.214;189.39;190.544;193.592;190.72;187.738;182.922;157.018;149.868;146.874;146.272;144.222;143.152;145.564
;12.11.2021;143.044;143.356;146.696;143.78;144.744;145.648;157.718;162.238;163.254;164.724;161.748;160.282;161.082;157.672;158.612;156.822;151.016;137.392;134.428;134.2;133.53;132.136;133.844;133.44
;13.11.2021;135.144;134.274;133.304;134.094;134.558;134.112;136.478;142.008;150.588;153.472;157.002;157.37;154.584;158.372;160.718;158.426;148.068;140.844;139.186;128.234;129.264;128.084;127.824;126.494
;14.11.2021;126.466;123.296;64.966;65.222;64.398;63.988;93.61;144.772;138.65;126.466;122.81;114.342;114;113.138;113.402;110.974;113.934;115.966;117.762;118.3;118.352;117.812;116.338;115.604
;15.11.2021;116.156;115.746;115.938;116.288;116.606;116.956;129.916;140.948;155.144;162.464;169.994;171.568;171.878;173.778;168.236;163.064;159.042;140.758;137.572;134.958;131.516;130.596;129.522;129.19
;16.11.2021;128.534;128.638;128.006;129.09;127.784;127.7;140.84;149.888;167.732;170.326;180.9;180.04;178.802;178.672;175.048;170.41;160.334;149.524;141.546;141.34;136.308;132.138;129.874;127.918
;17.11.2021;129.086;127.59;128.018;127.364;127.494;127.026;145.824;147.59;157.186;157.13;161.658;163.23;161.574;162.948;157.572;151.444;147.508;132.906;127.356;127.258;127.026;126.37;126.612;125.632
;18.11.2021;126.618;126.544;125.73;125.378;125.822;126.642;143.842;139.912;139.15;140.416;138.34;139.044;139.202;139.844;136.674;138.136;140.108;127.418;124.244;124.812;124.714;124.764;126.806;126.154
;19.11.2021;126.444;125.998;124.124;124.146;123.342;123.414;136.44;138.71;136.838;140.072;138.084;139.466;136.196;139.276;136.708;137.672;138.14;126.568;126.574;125.494;125.17;124.96;124.706;124.004
;20.11.2021;124.052;124.384;126.64;127.002;127.19;125.67;125.988;126.042;129.916;135.156;142.214;142.382;136.886;134.788;132.222;127.318;127.396;126.962;122.588;120.684;121.294;121.25;122.052;120.998
;21.11.2021;120.384;119.932;119.892;121.318;121.29;121.696;121.686;121.238;121.34;120.822;120.736;121.578;118.924;119.01;118.46;119.048;120.326;121.844;121.932;122.476;122.538;123.3;122.494;124.986
;22.11.2021;124.04;126.29;128.412;127.48;128.656;127.778;141.874;151.21;161.58;168.476;175.662;180.194;174.918;177.13;173.3;171.902;168.078;152.06;141.284;138.742;136.834;133.878;131.976;131.85
;23.11.2021;131.59;131.192;130.486;130.546;131.13;130.474;144.466;155.536;168.496;179.372;183.478;181.754;179.242;184.048;175.856;178.378;174.792;152.702;143.746;140.15;136.498;135.114;132.72;133.004
;24.11.2021;132.302;134.848;136.516;135.996;135.9;135.172;153.182;161.36;176.134;181.952;180.746;179.582;179.802;179.676;175.484;172.292;171.388;156.332;153.204;146.312;143.182;141.08;137.938;137.636
;25.11.2021;137.916;137.68;137.768;137.786;137.85;137.54;164.03;163.2;182.84;208.416;213.968;211.648;209.846;215.558;212.638;210.048;207.592;181.246;170.1;163.674;158.998;155.222;150.354;150.478
;26.11.2021;148.656;148.674;148.508;147.76;147.752;146.35;161.554;167.474;179.136;190.952;194.2;199.662;200.424;207.758;207.194;203.77;196.994;172.906;163.288;160.716;155.816;149.348;143.74;143.716
;27.11.2021;143.822;144.336;143.526;143.626;144.236;144.106;144.662;148.234;149.85;155.004;153.918;154.92;155.7;154.872;151.394;151.77;154.906;151.294;146.888;146.712;145.48;145.522;143.616;143.206
;28.11.2021;142.68;140.806;141.892;141.238;141.32;141.518;141.432;141.19;140.028;139.154;139.434;139.284;140.11;138.688;139.574;139.71;141.61;141.27;140.476;139.962;141.114;140.11;141.954;142.75
;29.11.2021;142.596;143.254;142.55;142.394;143.886;142.756;157.688;167.824;182.82;202.468;207.45;209.686;208.038;213.014;207.112;204.144;205.638;180.766;173.852;169.086;166.37;157.112;152.024;150.876
;30.11.2021;150.444;147.98;148.322;148.358;147.91;148.94;162.528;170.862;178.734;193.664;211.656;210.328;203.202;206.878;207.552;208.312;203.084;175.546;163.884;159.178;152.584;145.852;141.878;149.094
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
B;Maximum consumption (per hour):;279.834;kWh;30.11.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;86.322;kWh;15.11.2021 01-02;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;103.204;102.626;102.528;103.836;103.728;102.928;103.698;117.946;138.836;153.224;160.972;162.258;162.822;161.804;163.148;157.21;150.958;137.586;119.254;113.806;113.116;110.902;108.09;110.118
;02.11.2021;109.094;110.964;109.746;109.374;109.59;109.844;113.588;126.248;144.886;158.174;165.304;173.312;168.302;170.762;177.29;170.674;156.406;139.096;120.162;113.138;114.502;113.082;111.178;110.238
;03.11.2021;111.164;109.804;110.17;109.496;109.544;109.368;110.708;125.844;144.86;165.584;182.324;193.664;192.604;187.204;183.566;170.116;156.202;134.66;119.664;115.28;111.818;110.608;108.87;110.118
;04.11.2021;110.776;112.698;111.348;111.99;109.528;107.096;108.468;127.126;144.968;163.736;169.51;173.844;176.336;178.628;180.04;168.6;159.33;145.512;124.284;114.854;113.216;112.76;111.662;110.504
;05.11.2021;111.074;108.76;108.602;108.486;108.97;107.976;108.694;114.354;134.854;166.856;184.814;185.776;178.528;179.308;169.156;166.306;164.3;144.83;116.23;107.728;105.716;105.44;104.902;105.226
;06.11.2021;105.708;106.574;105.714;106.672;107.412;107.488;105.94;106.146;106.954;107.346;108.704;108.456;109.388;109.448;109.68;109.448;109.16;108.458;107.518;106.586;107.4;106.312;106.286;105.334
;07.11.2021;105.294;106.042;106.648;106.656;106.508;105.734;106.506;105.956;105.048;106.54;106.224;105.79;106.214;105.586;106.944;106.494;106.832;107.444;106.67;106.826;105.88;106.358;106.636;105.972
;08.11.2021;103.622;102.966;104.932;104.876;104.198;104.978;104.414;117.22;136.808;168.648;181.658;193.294;208.492;203.376;191.182;184.482;170.668;148.672;122.036;114.082;110.062;109.332;109.286;108.844
;09.11.2021;108.348;108.788;109.06;108.746;108.05;109.436;110.428;125.498;141.74;166.008;173.752;184.46;188.01;181.756;171.968;169.208;167.286;154.552;126.834;117.856;113.56;112.822;111.304;110.578
;10.11.2021;109.952;111.394;110.398;110.424;112.04;111.462;112.23;126.178;146.624;167.816;188.316;195.926;197.658;198.39;191.978;183.24;159.692;144.872;123.89;118.616;119.846;113.754;111.812;111.302
;11.11.2021;109.808;109.718;107.8;107.928;108.364;108.782;110.788;126.166;145.63;154.78;174.16;188.51;183.484;183.296;182.668;174.374;165.542;142.484;122.404;116.518;112.082;110.904;110.24;108.676
;12.11.2021;108.226;108.68;108.028;107.822;107.842;108.062;109.066;126.72;146.506;165.348;169.468;174.504;174.088;171.698;154.542;150.252;150.364;139.598;117.926;110.11;106.362;106.15;106.504;105.692
;13.11.2021;107.42;107.274;106.72;106.914;107.908;106.842;107.396;119.122;132.556;145.894;158.164;164.466;165.014;154.484;145.468;144.18;135.908;122.152;115.054;109.416;108.068;107.794;106.648;106.362
;14.11.2021;106.904;104.914;88.808;87.648;87.956;88.688;87.372;88.74;89.33;89.098;89.906;89.374;90.038;89.812;88.81;88.68;89.882;89.974;89.496;89.552;89.456;89.176;89.036;88.216
;15.11.2021;86.762;86.322;87.038;86.52;86.856;86.71;93.57;111.342;136.432;189.014;211.692;230.946;239.498;242.57;232.288;234.858;224.804;192.084;167.608;146.714;125.642;114.66;109.374;106.566
;16.11.2021;106.358;106.978;106.71;105.94;106.83;107.456;113.146;133.326;193.446;234.95;252.596;264.39;273.134;270.104;255.858;250.1;232.632;194.978;181.512;147.966;126.222;116.91;112.396;107.898
;17.11.2021;105.412;105.216;105.85;105.202;106.43;106.29;111.898;133.866;175.418;217.75;224.592;229.872;234.496;227.152;176.584;159.486;142.43;145.876;130.962;112.886;108.954;104.256;103.624;102.428
;18.11.2021;101.702;101.408;100.736;101.016;101.732;101.914;102.084;102.874;101.584;103.372;104.112;103.328;104.704;104.798;104.172;105.158;105.324;103.906;104.27;103.434;102.588;102.408;102.632;102.264
;19.11.2021;101.614;102.07;101.798;102.124;102.696;102.362;103.212;103.066;102.812;103.86;104.482;103.546;104.066;104.218;104.132;103.67;105.654;104.056;103.404;103.488;103.28;102.434;102.82;101.6
;20.11.2021;102.868;103.382;103.884;103.484;103.302;103.71;103.206;104.244;103.7;103.9;104.576;104.22;102.86;103.524;104.03;103.788;105.468;105.026;105.396;104.692;104.804;104.174;103.45;103.286
;21.11.2021;103.166;102.832;104.186;103.31;104.018;103.816;105.08;105.128;105.242;103.864;103.094;103.57;103.466;103.09;103.44;104.036;104.664;105.484;105.74;104.768;104.662;103.97;103.458;103.912
;22.11.2021;102.174;101.626;102.154;101.432;101.696;102.6;107.574;127.524;181.23;204.874;219.328;226.994;225.806;227.502;221.776;224.204;229.844;191.03;158.7;151.996;150.336;121.14;112.028;108.386
;23.11.2021;106.314;106.49;106.076;106.202;106.494;106.382;110.336;131.98;197.652;221.102;229.006;233.354;239.962;242.308;239.484;239.096;227.416;176.32;160.148;144.538;132.266;117.652;113.416;108.84
;24.11.2021;106.424;105.882;105.182;106.786;105.636;105.712;111.966;133.7;188.46;213.694;237.086;244.118;248.798;248.576;245.04;242.034;237.288;189.612;167.928;150.756;136.854;119.438;112.244;107.976
;25.11.2021;105.696;105.056;106.368;104.908;104.864;105.542;113.824;137.648;203.678;238.868;250.732;250.616;243.048;249.74;246.004;238.41;221.692;180.474;171.248;152.502;135.744;122.24;118.156;112.468
;26.11.2021;110.232;109.606;108.758;109.182;107.12;108.178;114.57;137.934;197.702;224.506;245.25;254.322;248.626;247.492;237.422;231.42;223.672;177.89;171.826;156.824;136.308;126.208;114.5;110.756
;27.11.2021;105.232;105.036;106.246;105.16;105.96;105.984;104.596;105.41;107.022;109.49;112.308;123.96;127.744;132.172;126.968;124.442;121.698;120.62;113.5;108.632;106.958;106.356;105.5;105.726
;28.11.2021;104.63;104.858;106.036;106.842;105.638;105.9;105.678;105.458;105.066;105.892;104.894;105.996;104.606;104.298;105.148;107.71;107.5;107.24;106.78;107.35;105.69;104.562;105.796;103.962
;29.11.2021;101.728;102.096;102.804;102.928;102.71;103.468;110.96;125.376;180.204;217.724;240.956;270.64;266.66;271.66;262.072;261.288;252.768;224.926;181.842;174.37;163.818;139.086;129.028;123.538
;30.11.2021;122.078;108.614;107.076;107.854;107.59;122.048;124.77;154.484;212.506;236.51;250.968;257.28;279.834;277.054;262.714;256.236;248.958;218.766;169.39;163.942;159.914;136.184;126.032;122.064
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
E;Maximum consumption (per hour):;285.678;kWh;30.11.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;84.6532;kWh;01.11.2021 00-01;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;84.6532;84.7368;85.2632;85.3396;85.4344;85.8524;96.61;134.0812;158.6208;169.9228;164.2228;156.964;152.3492;158.4228;166.994;166.9768;151.0872;141.03;101.8528;95.4896;94.214;89.7152;87.8076;86.772
;02.11.2021;87.0668;86.6544;87.1704;87.3712;87.3128;87.1132;99.3504;132.3828;145.65;162.806;166.5128;157.486;165.622;171.9412;172.0816;169.2856;159.5184;142.4944;102.1364;97.5148;96.8;90.2872;88.9932;88.922
;03.11.2021;88.3736;88.4132;88.5784;88.6232;89.2148;90.4528;100.446;145.7512;159.864;185.8564;185.9872;185.5604;189.8224;188.3752;180.474;177.592;177.0876;153.658;106.9612;102.2064;100.7964;96.8384;95.2244;94.4824
;04.11.2021;95.15;95.0076;94.88;94.9944;94.8988;96.3432;106.3184;153.7188;155.876;174.1596;179.1832;171.6504;165.9324;167.4752;167.946;165.0408;166.026;148.7152;100.5544;94.898;93.9292;89.2648;88.1484;87.7188
;05.11.2021;87.034;87.8788;86.7968;86.658;87.06;87.3952;97.5112;137.4972;160.032;169.0056;179.392;173.7328;177.8104;171.1444;164.2476;165.31;160.8568;147.0304;101.792;95.178;95.3072;90.95;88.9696;89.3708
;06.11.2021;88.5452;88.1892;88.036;88.6192;88.29;88.1716;87.5548;93.224;96.5664;95.7292;95.2676;92.3492;92.2836;93.258;94.3176;95.7412;93.0596;97.0916;94.9788;91.0104;90.2008;89.6768;90.0992;89.606
;07.11.2021;88.6376;88.874;88.61;89.2104;88.1184;88.5416;86.5892;87.8792;87.238;88.0788;88.9968;88.566;86.7812;86.8852;86.0636;87.3804;87.5136;90.0864;89.3812;89.3428;88.6292;89.6072;89.1784;87.7192
;08.11.2021;87.8968;87.842;86.6908;87.5268;88.5916;88.8416;97.9436;145.5208;160.3504;184.7216;185.3496;183.994;185.466;185.8396;180.4632;180.1568;176.7636;158.6044;108.8476;103.7468;103.208;100.2484;98.382;98.974
;09.11.2021;98.0268;96.842;98.6316;103.5164;109.9564;111.0916;120.0956;159.5984;168.2264;186.7828;193.4984;174.9644;179.5256;178.7124;169.7292;165.8916;166.4732;150.7264;109.2912;103.6168;104.2492;99.3756;97.268;95.6316
;10.11.2021;95.9712;98.6252;101.0852;99.806;96.7804;94.7916;105.9824;141.224;165.7476;186.2708;194.7008;194.4232;194.7992;193.2048;189.2792;180.826;179.0252;156.246;107.9436;103.1852;100.516;95.9032;93.9924;93.578
;11.11.2021;93.388;93.11;92.926;92.5012;93.3708;93.6656;103.9456;150.2492;161.8876;187.302;188.2608;190.0248;182.8692;186.4688;184.9104;189.2128;184.9976;162.8908;114.2996;109.0068;108.4736;103.308;101.8496;102.1064
;12.11.2021;101.0652;101.1104;102.1196;101.3728;101.8044;103.018;114.5416;158.9896;156.878;170.7148;172.1436;174.8792;179.2612;163.8664;163.9352;159.7084;163.262;154.086;109.5816;103.3028;101.388;97.0588;95.7808;96.388
;13.11.2021;97.628;95.936;101.3492;101.8336;104.7716;108.3696;108.072;118.5916;139.4684;151.602;149.764;145.3564;146.7284;151.078;165.1792;150.3604;137.4264;128.246;109.204;101.046;99.0644;98.47;98.23;96.9604
;14.11.2021;97.0624;95.978;93.3292;94.3628;94.0224;94.3216;93.2324;92.218;90.6032;91.5608;89.6204;90.5876;89.6544;90.4832;89.8616;90.554;92.4848;98.0144;96.4304;102.0768;102.4132;102.5844;102.9848;103.03
;15.11.2021;105.6152;105.6944;106.0776;106.7748;107.2328;108.6308;134.2344;174.67;204.3336;221.9292;253.0384;253.6464;245.4908;252.4108;239.9096;256.3828;241.3564;224.0288;169.4224;154.1144;148.07;139.5612;123.0244;119.214
;16.11.2021;118.2136;118.8364;118.4432;118.796;124.5176;124.2624;162.094;202.5476;246.5204;246.3412;266.802;267.5228;254.2336;262.816;263.1224;258.5024;240.442;222.9144;162.3296;149.4824;143.3412;127.9472;100.2172;95.6744
;17.11.2021;95.058;94.7836;94.4064;94.5324;94.8416;96.242;141.672;182.5084;210.3112;218.0424;223.8028;237.0252;217.25;196.9604;163.2092;155.826;150.4492;146.454;108.5128;102.5272;99.4304;95.7692;93.5284;91.896
;18.11.2021;92.6156;91.4868;91.3008;91.16;91.4696;91.3176;110.6752;131.79;135.1816;141.884;138.1748;137.2572;137.08;136.1404;137.22;136.3864;138.1732;140.2892;100.1276;97.0552;96.3136;92.79;91.83;91.8696
;19.11.2021;91.3604;91.0376;91.194;90.578;90.7124;92.042;109.9136;129.2328;137.0584;144.1096;142.9664;143.13;144.188;147.168;147.936;149.232;152.6876;152.2916;115.368;107.3584;98.566;91.0924;90.0628;89.138
;20.11.2021;89.116;89.6892;89.362;89.4752;89.064;90.5756;92.5992;97.9492;119.0192;114.7992;111.7788;111.4544;110.2112;114.8208;96.8972;94.108;97.7988;99.5688;99.0512;95.8488;93.5584;93.0728;92.5936;92.2224
;21.11.2021;91.5192;91.3004;92.1128;92.1384;91.4328;93.2236;92.3836;93.1884;93.6544;91.586;90.7376;91.0204;90.6176;89.6156;90.9776;91.23;92.7172;93.9136;96.21;94.9636;94.8928;94.7604;94.3048;92.9108
;22.11.2021;94.3176;98.0172;106.2764;106.2416;107.6296;107.84;145.2588;203.9684;250.1872;264.656;271.2096;270.012;246.7508;252.974;247.8352;253.0812;259.7636;241.2056;191.8116;177.0312;163.73;138.3308;111.5796;108.842
;23.11.2021;108.7244;109.9584;107.4816;107.892;108.81;108.052;144.2612;218.7852;243.6496;262.1828;253.9908;254.4208;255.0884;239.1392;234.2924;235.4244;238.4112;219.7728;161.7684;151.1608;143.7136;126.01;107.2944;106.434
;24.11.2021;107.5924;106.6292;106.9828;103.9564;101.364;96.8592;136.0276;190.7104;228.398;250.424;254.9256;247.1512;249.2892;237.4428;237.242;231.8464;226.0916;214.374;186.1912;174.132;128.7404;112.8232;94.8632;91.7896
;25.11.2021;90.6048;90.4052;90.3508;91.2424;91.2872;91.3604;135.682;214.5984;237.8296;248.4108;253.8912;262.1852;268.1084;257.5492;249.4644;237.9716;238.4036;224.7768;187.3032;170.1736;139.3432;118.3352;95.8676;92.2608
;26.11.2021;91.56;91.68;91.3784;92.0252;90.5716;92.3096;141.92;215.8592;220.4892;242.754;258.6036;247.6588;239.8292;229.6444;221.204;217.7956;207.0808;190.6436;161.9696;151.8992;120.9428;112.1824;94.9228;92.4864
;27.11.2021;91.1808;92.568;99.444;100.4564;99.7792;99.2124;100.8024;117.0652;158.7644;162.2176;158.964;153.2124;154.0052;154.844;144.2568;134.4544;124.934;123.8504;111.5336;104.3876;103.1564;106.7588;106.4296;106.5892
;28.11.2021;105.7768;104.1968;104.2316;104.7396;104.3264;105.1164;104.5724;114.2668;115.2816;116.1952;114.5728;117.6672;115.8376;117.138;113.6916;110.0984;109.8084;108.014;107.1316;105.786;105.9276;105.0788;101.7296;99.084
;29.11.2021;99.6744;100.1356;99.2708;99.3672;99.2708;101.0924;146.938;213.16;238.8048;243.0916;263.8036;268.3904;282.192;271.7248;263.8032;258.4952;251.382;229.6632;198.3728;190.0924;160.3296;139.1012;120.2596;117.0112
;30.11.2021;116.8228;115.2092;116.246;116.1484;117.0348;118.1372;174.926;218.4124;247.6776;259.6608;281.6448;284.542;285.678;266.5088;235.5856;241.2032;239.8756;219.0744;188.3932;176.3644;148.188;135.7064;118.3804;116.1392
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
D;Maximum consumption (per hour):;88.6;kWh;16.11.2021 15-16;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;14.12;kWh;08.11.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.11.2021;16.58;16.38;15.66;15.24;15.2;15;16.06;16.98;22.22;26.9;33.2;35.24;33.38;32.98;34.68;32.74;35.96;32.6;28;18.72;17.06;16.46;17;16.72
;02.11.2021;15.42;15.58;15.5;15.86;16.16;16.46;16;17.14;21.28;24.88;31.34;34.14;36.06;32.28;30.04;30.98;30.68;32.86;25.16;19.74;18.24;16.6;15.86;15.6
;03.11.2021;15.76;15.12;15.42;15.28;15.04;15.54;15.36;15.54;23.5;25.44;31.62;34.72;35.86;32.56;29.76;34.38;29.52;36.88;28.26;20.54;16.68;16.02;15.52;15.24
;04.11.2021;15.4;15.1;14.82;15.08;14.88;14.88;14.56;14.68;21.7;25.56;28.8;34.54;33.82;33.76;35.92;32.64;35.58;39.44;29.2;17.84;17.44;16.92;16.74;16.46
;05.11.2021;16.58;16.8;17.04;17.06;16.6;16.72;17.12;16.78;22;24.04;29.1;32.42;27.5;26.84;29.28;31.9;32.94;27.86;21.98;17.06;17.16;16.46;16.18;15.92
;06.11.2021;15.78;15.46;15.36;15.56;15.52;15.62;15.84;15.78;15.64;15.7;16;15.48;15.64;16.02;15.7;15.26;14.72;16.6;16.72;16.72;16.72;16.04;15.5;14.86
;07.11.2021;14.68;14.82;14.8;14.98;15.02;15.06;15.08;15.76;14.74;14.22;15.24;15.1;15.46;15.86;15.44;14.92;15.7;14.76;14.7;14.68;14.7;15.16;15;14.42
;08.11.2021;14.62;14.52;14.66;14.12;14.54;14.76;14.62;15.96;22.1;26.8;32.44;34.44;38.18;34.9;35.62;36.14;35.86;32.42;26.68;18.9;17.76;17.12;16.38;16.26
;09.11.2021;16.26;16.14;16.2;16.12;15.98;16.34;17.2;16.4;20.92;25.42;28.26;31.42;34.9;36.76;36.44;32.16;29.92;32.06;25.16;21.72;18.26;16.08;16.68;16.52
;10.11.2021;16.28;15.96;15.76;15.96;16;16.24;15.82;16.5;21.22;24.82;28.54;31.34;33.3;33.12;35.04;39.92;36.26;34.7;26.94;17.94;17.06;17.26;16.66;16.12
;11.11.2021;15.9;15.5;15.28;15.48;15.72;15.62;15.36;15.84;20.92;25.84;26.38;31.28;37.26;35.82;34.98;33.58;33.5;31.08;24.72;18.16;16.78;16.28;15.52;15.38
;12.11.2021;15.22;15.28;15.16;14.8;14.84;15.12;15.66;17.2;21.96;28.8;32.84;31.76;32.98;36.84;37.94;39.74;37.22;36.3;22.72;18.6;17.46;17;16.52;16.5
;13.11.2021;16.26;15.28;15.4;15.34;15.3;14.9;15.76;16.52;31.02;35.76;27.34;28.02;27.04;24.68;27.42;23.32;22.04;19.2;18;16.94;17.22;16.34;16.26;16.86
;14.11.2021;17.16;16.66;18.16;17.48;17.54;17.2;17.46;17.12;16.28;15.88;16.08;16.62;16.62;15.98;15.42;15.28;16.72;17.54;17.88;17.26;16.72;16.58;16.26;16.3
;15.11.2021;16.62;16.06;15.96;15.84;16.02;15.76;15.66;16.2;23.46;29.28;31.48;38.5;37.08;37.32;39.04;38.82;53.34;53.02;46.9;44.26;28.2;22.2;22.16;21.04
;16.11.2021;20.22;20.18;19.92;20.4;20.16;17.26;16.6;18.88;39.58;55.22;62;70.74;68.5;74.34;85.26;88.6;76.64;66.16;55.7;46.76;28.58;20.3;18.04;17.26
;17.11.2021;17.02;16.94;16.94;16.32;15.74;15.74;15.7;17.2;33.14;46.54;56.34;59.8;62.74;62.92;58.54;53.66;53;55.96;51.34;47.64;30.66;20.36;18.84;17.7
;18.11.2021;17.04;16.82;16.84;16.8;16.66;16.78;17.1;16.84;30.46;37.82;37.4;38.16;37.62;38.54;38.4;38.38;38.24;39.16;38.22;38.74;24.5;16.84;16.06;15.38
;19.11.2021;15.34;15.28;15;15.2;15.2;15.2;15.26;15.16;28.62;36.18;36.2;36.04;37.14;38.24;38.78;38.54;39.62;39.16;39.1;40.46;25.16;16.84;16.46;16.76
;20.11.2021;16.64;16.58;16.58;16.2;16.48;16.14;15.74;15.44;30.88;38.04;38.14;38.78;39.52;39.76;38.92;25.18;17.68;17.7;18.04;17.66;17.72;16.94;16.9;16.14
