Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;285.774;kWh;31.10.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;128.99;kWh;03.10.2021 08-09;;;;;;;;;;;;;;;;;;;;;
;10.10.2021;140.054;138.698;139.314;139.818;138.212;138.174;139.176;136.922;134.944;135.86;135.428;136.554;142.214;145.304;147.148;148.978;144.6;145.166;152.294;150.428;139.63;139.266;139.914;138.946
;11.10.2021;139.77;141.046;140.99;143.348;145.958;143.098;142.42;177.422;198.176;209.54;214.016;218.614;226.272;229.282;219.002;212.77;203.702;196.472;193.646;192.236;187.956;184.724;152.974;147.82
;12.10.2021;149.304;148.464;148.88;150.104;148.49;147.492;149.066;180.46;206.986;219.778;223.418;225.068;218.286;217.944;216.62;219.7;204.11;195.544;193.106;187.982;185.28;181.8;151.332;145.832
;13.10.2021;148.426;146.272;147.826;150.094;147.6;147.734;150.434;181.96;204.222;217.384;220.678;219.31;214.132;219.474;220.506;219.102;206.058;196.262;192.208;192.84;186.166;179.644;150.108;143.866
;14.10.2021;143.738;144.854;143.518;143.84;143.076;144.452;145.56;177.53;195.586;207.104;219.732;222.492;222.7;215.428;218.312;212.344;206.696;199.048;188.212;186.014;186.388;185.044;154.376;149.546
;15.10.2021;150.05;148.446;149.196;149.82;149.724;149.17;150.3;178.086;194.004;208.196;213.696;213.62;215.732;217.598;211.456;208.428;203.062;196.588;189.476;187.32;185.946;179.262;148.628;145.61
;16.10.2021;143.844;145.292;146.856;145.794;145.286;146.142;147.464;146.486;147.602;176.714;185.728;185.2;187.846;185.568;186.864;187.132;181.982;179.448;148.874;143.906;146.55;144.786;145.88;145.694
;17.10.2021;144.954;145.176;143.576;144.572;145.34;145.494;145.438;145.308;143.11;142.256;143.778;143.592;143.668;144.622;145.874;143.076;142.738;145.856;144.602;144.01;145.946;144.538;144.554;144.578
;18.10.2021;146.104;145.43;145.422;146.752;145.586;146.324;148.514;181.256;199.15;210.716;222.262;220.302;217.54;211.076;205.724;207.334;200.412;195.278;194.588;193.594;189.214;185.176;154.838;147.574
;19.10.2021;146.904;147.384;147.834;146.884;148.904;149.404;149.8;182.05;202.294;215.596;223.404;221.22;217.292;221.39;219.524;214.03;208.428;201.698;193.87;191.246;189.516;185.09;154.026;151.15
;20.10.2021;149.664;150.366;151.598;149.366;148.782;148.504;149.036;181.11;205.78;212.65;214.544;218.136;212.768;221.382;219.344;218.338;212.108;208.554;196.118;192.89;194.248;186.642;157.552;155.322
;21.10.2021;151.716;150.034;151.962;150.526;151.406;149.564;151.71;176.466;198.392;203.752;207;211.782;210.756;210.144;210.024;210.84;197.096;193.496;191.036;185.206;180.898;176.79;146.198;141.552
;22.10.2021;142.446;140.468;141.236;142.218;140.928;141.264;142.896;171.766;186.022;195.818;203.154;207.036;204.132;208.45;205.198;193.704;189.61;174.234;172.886;176.266;177.254;175.686;148.634;144.576
;23.10.2021;145.402;143.926;146.316;145.466;145.674;147.126;146.256;146.684;151.724;170.1;180.804;181.758;178.474;176.39;178.01;174.846;174.326;173.45;145.744;143.164;144.768;147.768;142.994;143.764
;24.10.2021;145.258;142.724;143.922;146.39;145.632;146.078;146.072;143.628;142.912;143.254;140.506;139.95;140.83;138.262;137.432;140.62;138.316;138.598;139.132;140.09;141.436;143.18;142.504;140.812
;25.10.2021;142.822;141.788;141.962;142;142.928;143.756;144.126;173.182;193.662;202.134;207.04;204.966;211.794;212.754;205.73;200.78;199.826;185.74;182.01;184.724;184.324;182.762;155.382;150.416
;26.10.2021;150.634;150.666;149.446;149.354;149.456;150.942;152.082;180.734;200.478;210.138;221.288;219.912;221.222;218.178;215.704;208.988;203.546;187.058;180.794;180.352;182.458;179.628;150.376;146.436
;27.10.2021;146.464;145.542;145.656;144.712;146.398;147.042;146.812;175.954;192.376;185.272;188.94;189.96;183.678;181.432;175.006;178.076;178.944;167.91;155.924;155.792;156.092;156.818;159.982;159.362
;28.10.2021;157.176;157.73;157.09;156.214;158.17;156.828;157.054;172.744;179.258;191.74;195.946;196.362;197.864;195.606;184.5;195.044;188.572;176.86;160.696;155.274;157.04;154.686;147.008;148.156
;29.10.2021;147.482;149.836;148.532;144.594;140.214;138.112;141.678;155.194;163.298;172.414;182.632;183.504;187.702;185.018;186.6;183.42;183.524;170.772;153.408;150.406;150.078;148.136;144.548;142.964
;30.10.2021;142.26;143.18;140.94;142.054;143.236;141.504;143.076;144.184;146.162;148.088;150.61;152.052;150.706;154.548;159.132;157.052;155.992;153.164;142.594;140.41;144.95;144.166;143.516;144.578
;31.10.2021;143.622;143.51;145.42;285.774;144.676;143.032;142.254;140.464;139.794;139.24;140.928;142.39;141.236;148.784;148.942;150.466;144.948;144.65;143.1;142.666;146.15;143.888;142.188;143.482
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
B;Maximum consumption (per hour):;276.082;kWh;20.10.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;93.226;kWh;11.10.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;101.086;101.948;100.67;100.938;100.046;100.874;101.848;124.388;170.582;203.45;228.346;223.246;215.176;213.738;216.54;204.652;185.048;147.132;141.702;129.68;115.696;107.082;106.694;99.262
;02.10.2021;103.4;102.17;102.426;102.796;102.492;103.242;102.778;103.772;106.412;140.454;145.894;146.866;146.22;145.026;139.758;113.008;107.932;105.226;106.204;104.516;104.652;103.22;102.968;102.212
;03.10.2021;102.446;102.204;102.174;103.158;101.408;101.792;102.348;101.924;101.738;101.804;102.838;103.636;103.648;104.57;103.464;104.062;103.792;102.68;101.538;101.718;102.78;101.236;100.674;101
;04.10.2021;96.05;96.722;96.432;96.988;96.692;95.742;97.186;123.642;172.342;185.516;207.108;223.74;223.664;221.598;222.554;214.306;191.514;177.058;152.878;152.048;137.534;119.362;101.74;101.084
;05.10.2021;100.398;101.288;101.052;99.9;100.102;99.686;103.194;126.87;194.198;209.032;222.674;228.12;229.598;223.94;202.512;212.888;192.896;182.504;143.784;138.488;131.28;107.538;100.5;99.106
;06.10.2021;99.152;98.342;98.144;98.364;98.566;99.052;101.974;125.408;185.016;205.626;223.96;243.616;247.166;239.468;231.598;217.902;210.1;200.162;158.992;158.478;147.844;114.004;108.738;102.316
;07.10.2021;101.818;102.314;103.52;101.504;100.904;100.812;102.782;136.472;200.55;213.956;234.668;236.986;241.246;231.91;225.506;220.076;206.78;187.264;147.392;151.124;142.666;114.896;103.144;100.032
;08.10.2021;98.938;99.004;98.722;99.334;98.952;99.374;101.796;138.78;199.422;212.792;224.012;217.438;227.176;225.604;219.526;211.71;199.514;170.868;152.188;135.43;111.976;108.952;98.474;93.702
;09.10.2021;114.634;115.462;116.17;115.028;115.464;115.586;113.448;113.994;116.974;139.194;145.452;146.044;144.132;143.486;139.854;118.878;119.676;118.196;117.44;118.602;116.98;116.88;115.82;115.364
;10.10.2021;115.316;114.798;115.706;115.312;115.208;114.406;115.294;115.306;115.394;115.638;115.672;116.754;114.888;115.62;115.842;117.028;118.348;116.664;117.336;115.856;118.562;116.042;115.728;115.402
;11.10.2021;93.744;93.898;93.538;93.226;93.612;94.298;96.608;136.052;199.234;209.178;218.99;231.27;237.684;238.484;237;226.774;213.61;205.758;165.284;163.988;148.356;111.904;103.346;101.322
;12.10.2021;100.562;100.898;101.204;100.76;100.428;101.338;103.172;140.346;219.142;240.244;246.152;251.136;257.27;266.136;259.538;248.504;228.756;216.76;177.54;160.668;148.716;111.886;105.158;103.166
;13.10.2021;102.346;103.078;103.11;101.672;100.924;101.538;103.728;143.276;210.166;221.572;232.546;242.102;241.276;245.496;238.336;233.47;228.772;215.294;170.9;161.432;153.068;111.422;107.42;102.108
;14.10.2021;103.114;102.33;102.776;102.928;103.45;102.242;104.414;145.136;212.012;236.46;243.508;238.176;238.94;225.84;207.784;202.996;187.804;183.254;165.072;156.366;137.852;117.854;109.904;106.9
;15.10.2021;104.074;105.196;104.012;103.676;105.24;104.538;105.976;140.806;205.248;224.372;240.226;237.32;241.934;242.05;235.244;230.684;225.352;183.724;168.654;148.682;116.586;113.268;108.748;103.634
;16.10.2021;123.188;120.166;110.03;110.114;108.436;106.766;108.334;109.53;125.56;137.47;137.518;137.56;136.708;134.984;132.43;115.214;117.032;115.184;115.236;113.26;110.714;115.016;112.642;108.47
;17.10.2021;107.838;107.166;106.464;105.176;105.332;104.704;107.824;108.676;106.97;108.084;109.198;110.742;116.074;121.872;121.44;121.232;120.938;120.882;122.016;121.992;121.058;115.668;115.296;108.4
;18.10.2021;99.244;99.494;98.87;99.79;100.28;99.49;102.2;140.202;188.942;200.318;200.412;217.232;222.45;214.698;219.076;212.602;202.456;181.092;157.99;159.832;143.272;120.138;110.62;104.544
;19.10.2021;103.868;103.654;103.936;101.732;101.838;102.46;105.864;146.306;213.402;229.646;233.428;236.112;225.27;229.06;223.726;227.896;204.18;202.248;182.766;160.542;142.096;125.218;107.426;105.164
;20.10.2021;105.294;105.214;104.96;106.716;105.472;104.976;106;145.478;221.61;237.872;254.174;269.574;269.614;276.082;266.478;254.53;246.424;230.362;175.934;168.276;154.702;140.404;112.638;104.634
;21.10.2021;103.606;103.246;104.024;102.72;103.564;103.284;105.53;137.764;171.9;176.264;173.94;155.076;154.106;152.928;146.004;138.504;133.86;124.536;104.938;101.996;101.494;100.92;100.22;99.566
;22.10.2021;99.778;99.9;100.776;100.15;99.454;99.908;100.362;112.91;132.632;142.878;145.888;150.934;147.138;142.722;138.532;129.946;125.178;119.026;105.49;103.598;101.316;99.852;99.028;98.964
;23.10.2021;100.632;101.082;100.846;101.082;101.164;101.056;102.828;101.8;102.592;102.588;103.114;104.878;102.012;102.34;103.774;104.096;103.508;103.032;103.494;102.668;102.556;102.65;101.948;101.836
;24.10.2021;102.266;102.426;101.976;101.182;101.794;101.676;102.114;101.858;102.35;101.976;102.028;102.616;107.238;107.792;106.284;105.092;104.218;104.014;103.094;103.212;102.638;102.28;103.856;102.514
;25.10.2021;100.838;99.936;100.742;100.736;100.396;100.708;101.602;120.862;135.89;147.096;157.826;162.406;168.572;163.504;155.114;148.144;134.306;123.778;109.94;108.752;108.696;106.176;107.63;105.542
;26.10.2021;103.502;103.064;103.648;103.672;103.326;103.826;106.812;127.178;144.942;158.374;168.462;168.46;173.632;172.912;167.606;159.014;149.74;138.128;119.714;115.594;112.436;112.268;112.124;111.552
;27.10.2021;110.422;110.616;110.862;107.978;108.276;108.118;108.772;122.756;143.124;159.06;165.332;167.376;168.014;168.544;168.936;157.204;155.352;139.302;119.592;110.102;107.118;107.486;107.5;107.3
;28.10.2021;107.27;107.42;107.174;106.836;106.998;106.994;107.082;119.39;145.774;157.85;175.444;177.648;174.82;174.096;166.258;153.818;147.204;131.898;115.128;107.926;105.834;106.584;105.496;103.972
;29.10.2021;105.842;104.576;105.34;104.328;104.858;104.854;106.432;120.688;136.204;141.726;148.454;152.626;148.944;146.072;144.056;141.284;139.916;128.434;117.546;107.69;104.458;103.944;103.28;103.786
;30.10.2021;104.968;104.79;104.356;104.45;105.22;104.672;104.676;104.722;105.232;104.896;106.168;106.856;106.294;108.994;110.254;107.854;105.078;105.798;105.976;106.582;105.262;105.42;105.06;104.282
;31.10.2021;105.266;104.248;104.368;209.164;104.822;104.204;105.316;104.182;104.738;104.608;105.648;104.492;104.806;105.604;105.328;105.286;105.104;106.23;106.424;104.928;105.484;105.048;104.21;104.73
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
E;Maximum consumption (per hour):;270.4852;kWh;15.10.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;69.7348;kWh;03.10.2021 15-16;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;94.8264;89.9268;89.2944;89.748;88.7896;90.9772;112.7392;181.4316;209.2048;217.6536;234.5632;236.008;220.198;214.2388;196.4936;186.0068;178.77;164.7496;138.0368;139.1736;125.3752;112.9356;84.3836;79.5008
;02.10.2021;79.8172;78.7404;79.2732;79.6;80.0008;79.2372;79.6968;86.5752;89.4468;116.9264;117.2636;127.1692;118.2604;121.9584;115.324;110.2888;112.9356;97.002;85.5936;83.324;76.7748;77.1488;77.3152;76.4608
;03.10.2021;75.8084;76.4052;76.9248;75.9848;76.7532;77.8288;77.082;75.614;74.3072;74.9044;83.2648;75.7728;74.8456;70.5896;72.972;69.7348;73.3024;74.7344;76.7048;80.7752;80.9068;81.0432;82.5192;80.9648
;04.10.2021;82.3408;83.1656;81.3568;76.9524;75.688;76.346;108.4584;174.2132;205.368;218.8136;248.194;232.0728;238.4696;232.0204;228.9184;221.7776;207.21;194.1936;163.486;157.7524;143.2648;133.1264;104.2344;98.8432
;05.10.2021;96.3844;97.0888;97.2408;97.4116;97.6572;99.212;127.6496;182.9964;225.9892;240.3068;251.0868;259.112;255.4348;246.006;232.1444;218.9528;217.0256;197.4356;166.9892;159.6928;137.376;123.6788;95.11;90.4744
;06.10.2021;91.2216;90.8276;90.2924;90.3692;90.1576;87.6404;111.6268;177.2992;196.9804;218.6152;247.766;243.2368;241.8496;227.7768;217.8972;206.6188;205.0956;194.1552;163.0348;153.4196;137.45;124.424;96.2484;92.0748
;07.10.2021;91.5548;89.9676;88.264;91.8132;94.714;91.0492;110.0192;178.192;198.7736;218.676;246.2096;247.3936;245.2532;237.6104;234.9048;220.9244;211.1988;191.0816;161.0616;161.6328;143.1808;127.892;99.2388;94.2416
;08.10.2021;94.4252;94.7424;94.9916;96.4208;98.3448;98.9928;117.6784;185.3352;211.8844;227.9732;225.31;221.392;230.062;220.7684;203.3188;199.8348;190.476;181.7152;157.0676;150.9468;138.9196;126.6376;100.2684;94.3268
;09.10.2021;93.7536;94.164;94.4572;94.832;94.8128;98.6128;108.0116;112.8456;116.8984;134.8104;135.8944;137.946;138.6288;134.004;127.1804;121.6308;120.544;105.7832;99.6972;98.2716;91.994;92.0524;91.2444;92.2332
;10.10.2021;91.2724;91.4768;91.6548;92.096;91.9756;92.776;92.6492;90.8104;92.0196;89.7292;88.9152;87.3888;92.0572;89.074;82.7396;84.3176;84.4096;86.992;90.626;95.948;91.0628;91.9408;91.87;91.8032
;11.10.2021;92.5984;92.3892;92.4856;93.3276;92.966;95.1248;123.8768;181.65;203.0196;206.4604;219.3384;222.798;234.886;231.0172;220.634;215.6348;204.1412;190.6452;163.8872;154.7768;141.3644;128.1244;97.8476;92.4556
;12.10.2021;89.6584;89.6932;90.05;89.9016;90.3576;91.718;119.9888;175.6168;217.8856;235.5552;262.2956;246.684;234.4264;234.5784;229.482;221.7368;212.1808;200.2476;170.9;162.5524;147.7092;128.1252;97.4296;93.0468
;13.10.2021;91.324;91.5888;90.78;91.6736;91.6864;92.912;113.778;186.1728;213.8288;230.1;231.8868;226.0612;245.9272;239.968;250.8816;251.7544;238.0916;224.1432;199.814;188.1048;164.9072;150.2676;119.5192;113.9676
;14.10.2021;113.22;113.6416;113.53;113.4348;113.7284;113.7852;146.656;197.916;227.2836;242.8608;241.5504;235.2612;230.6232;215.0256;224.8596;213.6536;213.4336;197.0968;176.9496;163.6444;154.7496;143.7804;116.524;110.3284
;15.10.2021;109.5724;109.4344;109.3104;109.6724;109.6392;112.46;133.9048;196.88;233.3872;257.4732;259.458;260.7516;270.4852;264.808;258.1568;248.45;242.2088;217.8364;188.5676;186.9472;171.2392;156.4996;115.9492;108.8108
;16.10.2021;108.4648;108.5208;108.6872;108.4928;109.3428;109.3604;109.8032;116.1988;115.334;139.8752;134.962;131.888;127.7212;144.0276;135.1324;135.0344;140.0128;121.9204;113.31;109.8668;108.4404;109.1524;108.3208;108.5512
;17.10.2021;106.7;106.562;107.1696;107.532;107.6748;107.0632;108.2128;106.6044;103.6932;103.7452;102.0104;102.5476;101.7096;102.7348;100.7524;100.8384;101.1816;101.5452;106.2592;108.9164;109.3852;109.1644;109.5824;110.3372
;18.10.2021;109.1472;108.4784;109.13;108.6096;109.406;111.68;126.7172;203.1276;232.508;243.8644;236.14;236.4868;240.6352;237.0096;232.9652;202.6848;198.5708;184.8032;156.862;151.5236;140.4136;120.2084;93.0776;86.8108
;19.10.2021;86.9728;87.4884;86.6552;87.5056;87.3056;89.5956;105.4428;173.5748;214.26;240.03;244.3248;232.1092;220.2692;221.5972;215.482;212.4588;203.9848;197.9012;167.0696;151.968;135.8116;121.8816;92.7124;87.1304
;20.10.2021;86.5684;86.6488;85.432;86.0128;85.7168;86.3244;114.8868;180.0396;225.2312;244.0148;256.4356;249.5092;260.9876;263.7596;253.7236;247.3684;250.3084;222.9636;184.2392;172.2008;159.872;142.7228;98.3456;89.976
;21.10.2021;88.978;88.8116;87.096;89.2116;88.8208;89.07;95.3992;181.8384;208.8056;232.248;223.3928;205.2624;198.2916;178.9508;166.606;170.9456;157.3392;136.3868;106.4968;100.1732;94.9484;90.6828;84.0476;81.9876
;22.10.2021;82.918;83.1248;83.4164;83.5152;83.9596;83.6956;93.7188;141.1356;160.7292;157.8744;150.7956;151.1856;147.1132;146.4288;143.9352;142.674;137.5764;124.0224;99.698;95.1344;94.3204;90.6812;88.7824;87.0124
;23.10.2021;86.6708;86.286;86.8936;86.4296;87.2848;87.0192;87.232;93.0624;91.0824;92.9784;91.2232;91.5624;88.868;90.688;94.038;93.4644;94.5396;90.724;93.0824;88.9708;88.1048;88.5112;88.8472;87.4404
;24.10.2021;87.5612;87.4504;87.7996;86.8372;87.1812;87.3112;88.3408;88.5684;85.6304;83.926;84.4756;83.496;81.186;81.4744;80.8596;82.4528;80.1572;81.1384;86.4436;88.6724;89.2408;90.0392;88.5748;87.816
;25.10.2021;87.0024;85.806;86.9208;86.4104;86.3088;87.736;93.2892;137.588;160.9088;167.34;162.3184;160.5648;162.9468;149.6452;144.892;150.2644;136.8376;132.462;103.7212;96.7952;93.2952;89.7824;88.7372;86.6144
;26.10.2021;86.7472;87.7888;87.2532;87.8676;86.9328;87.7788;93.0596;133.4312;147.7436;167.764;171.9996;171.7836;181.524;169.3004;166.4804;163.2892;155.744;137.8848;104.27;98.788;94.1808;89.6636;88.6652;85.5076
;27.10.2021;85.2748;84.9716;86.1052;85.9836;85.8956;86.3996;91.8092;132.8548;153.0476;158.5696;157.9576;156.416;147.0668;159.04;160.6892;157.6272;147.0804;137.4432;101.828;95.4408;91.9504;97.7828;93.3548;90.5664
;28.10.2021;90.616;90.852;90.206;89.7064;90.086;90.488;96.0612;137.3548;161.5268;174.9208;173.1632;178.0388;175.256;168.2328;172.284;171.482;166.8524;154.2356;110.0584;103.032;100.0444;94.6604;95.2252;92.69
;29.10.2021;90.308;91.2548;91.526;88.5396;85.03;85.578;92.166;133.4348;154.25;164.4612;155.1404;151.6756;162.3876;151.0652;149.9256;145.8672;142.1564;137.7516;107.1744;100.1928;96.9752;93.238;85.2084;83.4664
;30.10.2021;83.814;84.1256;84.0652;83.9488;84.3608;85.0528;85.4996;90.6268;88.0148;89.0824;86.3716;84.5924;93.954;91.954;90.166;91.518;91.7124;89.3804;92.5268;86.8668;85.6064;85.4924;85.5208;85.1816
;31.10.2021;85.1784;85.0548;84.8932;171.1776;85.792;85.608;85.358;83.6356;80.6588;80.7036;78.7056;77.35;90.684;83.952;82.3388;84.2716;84.6932;91.5;88.1172;84.9292;84.7;84.502;84.3832;85.5976
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
D;Maximum consumption (per hour):;81.54;kWh;04.10.2021 14-15;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;14.24;kWh;23.10.2021 16-17;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.10.2021;22.2;20.8;19.88;19.26;18.88;18.2;17.7;22.3;43.68;47.76;55.4;55.98;56.4;56.54;55.62;54.2;53.42;53.72;52.2;48.58;47.34;30.18;20.76;18.72
;02.10.2021;18.64;17.02;17.32;16.86;16.44;16.18;16.08;15.54;29.16;38.6;40.24;40.92;41.48;37.66;18.8;17.74;18.58;18.3;20.18;20;19.42;18.44;18.42;18.04
;03.10.2021;17.82;17.04;16.74;16.66;16;17.28;16.56;16.44;16.18;15.86;15.72;15.96;15.64;18.76;19.84;19.42;19.28;18.98;19.86;19.84;18.38;19.34;19.98;18
;04.10.2021;17.98;17.46;16.94;16.74;16.8;16.98;16.46;21.04;44;50.9;59.5;63.96;69.82;71.04;81.54;80.46;75.94;66.78;58.14;56.66;55.7;33.98;23.62;23.62
;05.10.2021;23.18;22.44;21.84;21.14;21.34;19.4;18.96;25.06;46.32;56.3;68.2;73.94;75.26;73.88;80.52;71.34;73;73.46;63.34;60.42;56.28;36.64;25.5;23.48
;06.10.2021;22.06;21.66;22.34;22.04;21.5;20.66;20.42;25.08;46.44;52.98;65.8;69.48;77.74;77.92;81.28;70.3;67.04;60.94;61.58;59.28;55.66;35.4;23.54;22.66
;07.10.2021;20.78;20.04;19.22;18.94;19.6;19.08;18.76;23.78;50.02;57.5;63.1;65.8;69;77.64;76.74;77.38;71.36;67.36;64.6;64.06;58.76;37.6;25.8;23.94
;08.10.2021;21.52;18.52;19.34;19.06;19.04;19;18.76;24.22;46.52;56.02;66.42;66.16;71.72;74.3;75.32;68.46;66.74;63.6;61.98;58.22;55.46;35.34;23.38;19.96
;09.10.2021;20.18;19.48;18.22;18.14;18.16;18.22;18.54;17.74;31.98;42.72;44.16;46.44;45.08;27.08;18.64;18.08;19.2;18.12;18.26;19.14;18.5;17.74;18.54;17.86
;10.10.2021;17.02;16.22;16.16;16.62;16.18;16.3;16.34;15.82;15.56;14.92;15.18;15.54;15.74;16;16.26;15.92;16.2;16.04;16.74;18;18.62;19.22;17.64;16.96
;11.10.2021;16.48;16.72;16.28;16.36;16.34;16.78;16.42;21.1;42.18;46.62;56.56;61.5;61.1;61.24;60.84;60.42;60.76;56.98;51.88;52.7;50.16;32.18;23.82;21.92
;12.10.2021;19.62;18.94;18.74;18.66;19.04;19.2;19;26.14;45.8;53.38;62.36;64.06;66.8;66.76;73.38;72.1;68.36;67.72;58.1;51.38;50.56;33.16;23.1;23.2
;13.10.2021;17.98;17.16;17.4;17.1;17.32;18.24;17.74;22.8;42.62;50.98;63.76;64.68;69.46;70.16;68.92;67.42;66.08;61.84;58.38;57.74;53.12;32.14;19.96;19.3
;14.10.2021;17.72;17.84;17.18;17.24;17.1;17.04;16.08;21.48;43.76;46.36;48.88;54.82;53.24;57.18;56.36;61.46;56.08;56.6;50.92;47.74;46.4;26.6;17.14;16.34
;15.10.2021;15.44;15.76;15.42;15.76;15.94;15.86;17.42;21.58;46.86;56.38;66.1;62.94;61.12;65.36;68.68;70.1;65.68;62.04;58.78;53.08;48.46;28.32;18.1;17.46
;16.10.2021;17.16;16.82;16.7;16.54;16.34;17.04;16.98;17.88;31.04;40.26;41.86;42.96;44.94;27.36;17.54;18.24;19.66;21.26;21.32;23.7;24.24;19.52;17.88;17.12
;17.10.2021;17.48;16.98;16.64;17.06;16.86;15.94;16.42;15.98;15.8;15.5;15.46;15.92;16.62;16.28;16.14;16.68;17.08;17.22;17.86;17.5;16.24;16.46;16.7;16.2
