Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;293.538;kWh;08.07.2021 10-11;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;101.984;kWh;11.07.2021 07-08;;;;;;;;;;;;;;;;;;;;;
;15.07.2021;50.9904;49.512;50.1732;49.9968;49.4736;49.5012;59.5152;60.0888;56.8104;56.8452;57.8496;58.6476;58.95;57.5148;57.3576;57.0636;56.9076;56.6124;56.6868;57.0624;56.2476;53.2848;51.8112;51.372
;16.07.2021;51.6204;49.0608;49.7256;49.6908;49.3956;48.6828;62.9664;57.8184;56.0988;56.346;57.3948;57.9756;58.3608;57.2232;56.964;57.3204;57.7908;57.4536;56.904;57.4524;56.592;51.7344;52.0752;51.81
;17.07.2021;51.4416;50.0196;50.5788;50.3928;50.5824;50.2284;50.2572;49.8216;50.0136;49.9308;49.8936;50.3484;50.2692;50.9724;50.2476;50.5956;49.8288;49.5708;49.3104;49.3464;49.6788;49.9056;50.9256;51.372
;18.07.2021;51.0612;49.0512;49.8564;49.9992;49.7172;49.9056;50.0316;49.7604;49.536;50.1876;50.4564;48.942;49.1856;49.7676;50.0856;48.3396;48.516;49.2624;48.9504;48.6468;48.3024;48.6324;50.0028;51.018
;19.07.2021;51.198;49.6992;50.2464;49.9812;49.7856;49.1796;61.5276;60.1692;57.2976;57.8724;59.0064;59.5908;58.602;58.5828;58.4028;57.5268;58.0632;57.6936;54.9984;52.6212;52.7712;53.7084;53.1684;52.8084
;20.07.2021;52.2912;50.7588;51.0948;51.1392;51.1728;50.6208;51.726;52.782;70.7316;55.6464;58.2636;58.4184;57.9864;58.9248;61.3848;56.826;57.8088;58.3644;57.1056;57.7908;57.2532;56.6712;50.8464;53.0052
;21.07.2021;50.9304;49.6596;50.4684;50.4528;49.5876;48.9792;65.1564;56.9292;56.34;56.5188;57.1596;58.6092;58.8396;58.6212;59.19;56.7336;56.9352;57.4416;57.9876;58.8792;56.8596;54.4416;55.9812;57.1788
;22.07.2021;51.5016;50.064;49.266;49.758;48.9564;48.402;55.092;59.8536;59.7816;56.5908;57.9456;56.4384;56.7372;56.7504;56.3052;56.2032;57.4464;56.064;56.6904;55.938;54.5832;53.4624;52.362;51.4896
;23.07.2021;51.432;50.4552;50.514;50.508;50.4516;49.836;51.6924;66.9144;56.6376;58.0668;57.1548;57.8292;57.7152;57.7848;57.8412;56.7192;57.6768;57.3792;56.9196;57.8424;55.9476;52.0776;50.4912;51.654
;24.07.2021;49.5216;48.5208;49.7124;49.7796;48.5352;47.7528;41.8932;38.922;48.8556;48.6948;48.5724;48.8064;48.8664;48.4308;48.5064;50.0232;48.2472;48.9396;49.1268;49.74;48.162;47.826;49.8828;50.9196
;25.07.2021;49.5648;48.1896;48.9048;49.8048;38.5428;35.0652;35.718;39.6156;48.6324;47.8944;47.8188;48.9288;48.54;49.1268;49.0548;49.5828;49.5072;49.6464;48.9444;47.8632;47.9352;47.9328;49.6212;49.8024
;26.07.2021;50.118;48.8652;49.3368;49.1868;48.4812;48.4992;52.9656;65.6964;55.5516;56.5572;58.9584;58.8996;58.9572;60.2448;58.398;58.83;58.4748;58.0536;60.1464;61.734;58.9956;54.2844;52.2;52.3332
;27.07.2021;51.1692;49.2036;49.9908;50.1012;49.3044;49.3032;62.6952;60.6084;58.6548;58.8948;58.8972;61.7076;59.1108;59.7756;60.9288;60.6792;64.278;63.51;64.9584;62.7552;61.7964;59.0736;54.0768;53.2008
;28.07.2021;55.1052;52.2504;51.5184;51.4812;51.4704;51.5052;62.1192;63.7956;61.2852;58.83;60.4452;61.0992;60.5268;59.8308;59.3748;60.8328;60.8316;59.9892;59.16;60.7356;59.4468;57.5352;55.3692;53.8776
;29.07.2021;53.5572;52.4292;52.9836;52.872;52.488;52.3728;60.3372;65.5956;58.2036;59.3508;60.2076;61.0464;59.0652;41.04;59.058;61.4316;60.186;61.3872;62.4024;62.0772;61.392;55.512;62.616;59.022
;30.07.2021;52.9032;51.5676;52.224;52.2912;52.6008;51.8964;64.9224;63.0288;59.8332;59.8524;65.1588;61.392;62.5476;62.5716;59.8464;60.852;62.8932;63.498;65.6844;65.5524;68.0796;66.5652;56.844;54.8196
;31.07.2021;53.3868;53.7612;52.59;52.4808;51.8124;52.2204;51.276;51.648;51.7332;51.402;51.8076;51.5628;51.1488;51.2964;52.0116;51.8988;51.0804;51.2976;51.2892;51.114;51.1128;52.2576;52.8768;52.5348
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F;Maximum consumption (per hour):;10.6983;kWh;27.07.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;1.2711;kWh;04.07.2021 03-04;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.07.2021;1.8477;1.8877;2.1787;1.8744;2.4105;1.8181;2.0128;2.3265;4.1952;9.4033;6.6961;7.6035;7.0289;6.9359;6.3361;7.7825;5.652;4.0988;4.1737;3.3713;4.0766;3.7585;2.346;2.1068
;02.07.2021;1.9261;2.1028;1.8423;2.1348;1.6416;2.2113;1.6164;2.757;3.1111;4.718;4.4212;6.1063;8.7768;6.4434;6.2605;6.2895;7.7738;4.4905;3.0251;3.1571;3.3747;2.8446;1.8146;1.4207
;03.07.2021;1.4561;1.6227;1.6098;1.385;1.4654;1.4597;1.4913;1.6623;1.4258;1.6076;1.8591;1.9848;1.8146;2.8197;3.165;3.2814;3.4756;3.3874;2.9461;3.559;2.4472;2.1147;1.4567;1.3238
;04.07.2021;1.3944;1.8218;1.3765;1.2711;1.4133;1.5477;1.5919;1.3528;1.304;2.793;3.2497;2.7854;3.0697;3.3956;2.996;3.0491;3.2607;3.459;2.9918;2.9893;2.9395;3.0799;1.9471;1.298
;05.07.2021;1.4;1.4098;1.6273;1.4364;1.3607;1.3425;1.3417;1.5206;2.9082;4.9531;8.2947;6.7969;6.9057;6.9323;7.6021;6.1633;5.9604;3.8111;4.3841;6.8411;2.805;2.061;1.9461;1.9902
;06.07.2021;2.2018;2.1922;1.9813;1.8765;2.0499;2.2336;2.1588;2.034;4.1121;6.6389;6.149;6.9624;6.4279;7.9261;7.7412;5.9549;6.7844;4.629;4.3216;4.5589;3.6159;5.5807;5.0927;2.1168
;07.07.2021;1.8907;1.9359;2.2438;2.1083;1.8977;1.8992;2.2119;2.2882;3.0319;6.338;7.1879;6.6196;5.8051;6.0843;7.4464;10.1538;7.3933;5.638;4.6832;4.4959;4.0084;1.8759;1.9653;2.1367
;08.07.2021;2.1081;1.8716;1.9017;2.1806;2.0619;1.8677;1.8888;2.2864;2.1313;5.536;6.4033;8.1137;4.8309;5.033;5.6178;5.5733;8.8359;4.6596;3.7138;3.1129;2.5527;4.8101;1.7534;1.5553
;09.07.2021;1.5311;1.7986;1.6026;1.6136;1.4576;1.495;1.7615;2.031;2.2154;6.0068;5.4959;6.4422;6.8055;8.4676;7.5095;7.5758;4.4706;3.5063;3.3301;2.0226;1.8987;1.629;1.5789;1.4452
;10.07.2021;1.3872;1.3804;1.3981;1.3746;1.3903;1.4292;1.4003;1.5435;2.6213;3.1256;3.0176;3.4253;3.3685;3.1197;3.1365;3.0856;3.2379;3.0982;3.2866;3.6633;3.5618;3.4095;3.1812;2.6043
;11.07.2021;2.1217;1.9919;2.3488;1.5722;2.046;1.7539;1.8565;2.0179;1.9553;4.1477;3.4963;3.4888;3.6346;3.6383;3.4661;3.7212;3.8749;3.5198;3.3519;3.8342;3.7731;3.4214;2.3381;2.1293
;12.07.2021;2.2003;2.2273;2.3184;2.2956;2.3838;2.1501;1.9815;2.2226;3.5933;6.6494;7.9186;6.7734;6.6581;9.113;10.6061;8.8304;9.3294;4.2415;3.8385;4.2784;6.8627;4.2726;2.5512;2.3618
;13.07.2021;2.2046;1.9169;1.9361;2.2188;2.1007;1.7889;2.0111;2.5178;2.9231;6.8461;7.5053;7.1067;8.3667;8.8205;8.6326;7.9512;7.4655;3.3211;3.6105;3.2033;3.073;5.501;5.4009;4.0172
;14.07.2021;3.9413;3.8163;3.5113;1.6415;1.5352;1.5566;1.469;1.8186;2.6092;6.2622;7.5113;7.013;8.2763;8.7349;7.9802;8.3635;7.6491;4.8327;4.4591;3.6708;3.5379;3.0895;3.0096;1.8267
;15.07.2021;1.7267;1.4515;1.5797;1.5004;1.4968;1.5387;1.4848;2.0568;2.779;6.7445;7.3097;8.5781;7.088;7.7059;7.571;7.5582;8.3561;3.6219;3.3962;2.8596;3.0424;3.1939;2.3704;1.6935
;16.07.2021;1.4399;1.4551;1.4269;1.5136;1.5329;1.5698;1.6689;1.585;2.4617;3.6889;7.1493;6.6534;6.0181;8.0296;7.2127;4.292;2.853;2.5616;1.8734;1.978;1.8751;1.9586;1.8552;2.2009
;17.07.2021;2.0401;1.6596;1.6933;1.5468;1.5144;1.4604;1.4877;1.9871;2.5438;2.7809;2.6981;2.7944;2.8698;2.5382;2.5038;3.1484;3.1778;3.8063;4.113;3.2488;3.0625;3.1664;2.0758;1.4001
;18.07.2021;1.4449;1.6615;1.7781;1.6366;1.7409;1.9225;2.2034;1.9727;3.6191;3.8081;3.6794;3.6535;3.6132;3.7855;3.333;2.7094;3.6091;3.3285;3.5361;3.4477;3.3755;3.255;2.9729;2.3094
;19.07.2021;1.8645;1.7922;2.203;1.8706;1.7771;1.6032;1.8583;1.7139;3.0836;7.0039;6.1872;6.5642;5.9479;6.3425;6.0439;6.1718;5.8424;3.5875;3.9813;3.796;3.5202;3.6101;3.9182;2.2299
;20.07.2021;1.6897;1.6076;1.5342;1.6352;1.8242;1.6072;1.5619;1.6488;2.7171;6.0063;6.1823;6.369;8.9802;5.8044;6.1579;5.5471;5.0076;3.9802;4.328;4.0942;3.5031;3.385;3.6226;2.6211
;21.07.2021;1.548;1.4803;1.5965;1.6271;1.524;1.734;1.8144;1.6598;2.5517;5.1817;4.2485;4.3225;4.5142;4.392;4.4623;4.3012;4.4031;3.2018;3.4475;3.3667;3.5736;3.0268;2.1189;2.2047
;22.07.2021;2.4718;2.5273;2.1899;2.147;1.88;1.7962;2.5881;2.6134;2.8075;4.5265;4.4325;4.4077;4.7313;4.8167;4.7923;6.1708;4.4896;3.6361;3.1557;3.2304;3.1016;2.9147;3.2993;2.8673
;23.07.2021;2.1319;2.0521;1.6978;1.5534;1.6266;1.9391;2.5702;1.5343;1.8904;2.5445;2.8942;3.7778;4.1054;4.9549;4.8498;4.2233;2.6979;2.423;2.1224;2.6604;2.734;3.1533;3.0418;2.5025
;24.07.2021;1.6707;1.7781;1.5505;1.9862;1.4791;1.7778;1.7377;1.55;1.8323;3.2315;4.2302;3.6018;3.9837;3.2995;2.8169;3.2639;3.5132;3.2535;3.3756;3.2662;3.385;3.1031;1.5511;1.5618
;25.07.2021;1.5267;1.649;1.8158;1.6432;1.5346;1.4522;1.5095;1.6553;3.0047;2.7187;2.848;2.8282;3.0237;2.7441;2.3077;2.5356;2.9351;3.0365;3.0386;3.0001;3.0071;2.2292;1.8309;1.4846
;26.07.2021;1.5261;1.6114;1.525;1.4985;1.4919;1.6488;2.68;1.9184;2.0249;5.3934;6.5194;7.1442;8.0067;7.8688;7.4975;6.39;5.6232;3.7323;3.7898;3.4894;3.7734;3.3276;2.6603;2.1831
;27.07.2021;1.9376;2.0176;2.0525;1.8124;1.8808;2.3519;2.8588;1.777;3.002;6.2119;7.0179;5.924;6.9506;10.6983;10.224;8.5344;5.9089;3.9633;3.7573;3.5422;3.5746;3.7293;2.3674;1.7164
;28.07.2021;1.5018;1.4405;1.8361;1.5571;1.3934;1.8513;2.3259;1.8859;3.8227;5.4614;6.2235;6.8444;7.9584;5.6922;6.7509;5.9476;5.0513;4.0664;4.1057;3.6952;3.7413;2.0316;2.0261;1.7301
;29.07.2021;1.6914;2.1258;1.6735;1.6342;2.0773;1.6991;2.4271;1.8678;2.7549;5.7976;5.5651;6.582;8.5693;8.2486;7.5257;7.2651;5.8055;4.1313;4.1416;3.6313;4.0054;6.3319;5.2185;2.1829
;30.07.2021;2.1546;1.849;1.7458;1.7767;1.9997;1.8133;3.4585;3.0139;3.8943;5.2041;6.1382;6.2687;7.8624;6.7185;7.1717;5.975;3.398;3.9746;3.2577;3.7297;2.9179;3.2641;3.0068;2.8817
;31.07.2021;2.9322;1.8576;1.5681;1.623;1.9272;1.5665;1.4997;1.703;1.9252;1.5883;2.017;2.3348;1.6767;2.0741;1.6762;1.9506;1.893;1.5667;1.9575;1.6302;1.6751;1.778;1.7573;1.4796
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;5.6779;kWh;14.07.2021 19-20;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.0405;kWh;25.07.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.07.2021;0.0413;0.4126;0.0411;0.0409;0.5944;0.041;0.0409;0.0413;0.4059;0.5939;0.0418;0.3856;0.5918;0.4007;0.5827;0.3954;0.5921;0.3893;0.579;0.043;0.3919;0.5875;0.0428;0.4196
;02.07.2021;0.042;0.5941;0.0415;0.0411;0.0411;0.041;0.041;0.4027;0.5898;0.0417;0.4084;0.5994;0.9588;0.0423;0.9295;0.0424;0.39;0.5515;0.0425;0.382;0.5684;0.0421;0.3782;0.5801
;03.07.2021;0.0412;0.0412;0.0412;0.0411;0.4037;0.0409;0.041;0.0413;0.5847;0.0417;0.3911;0.5866;0.3904;0.5633;0.0419;0.042;0.3756;0.5465;0.0421;0.3707;0.0417;0.5532;0.0415;0.3837
;04.07.2021;0.0465;0.0412;0.587;0.0411;0.041;0.0408;0.0411;0.0414;0.3927;0.5877;0.042;0.3945;0.0422;0.562;0.0424;0.3791;0.0425;0.5889;0.0426;0.4019;0.6055;0.0424;0.4048;0.0416
;05.07.2021;0.6115;0.0414;0.0414;0.0413;0.4194;0.041;0.0412;0.6063;0.0418;0.4089;0.6022;0.4017;0.5911;0.0425;0.3977;0.5967;0.3973;0.5905;0.0425;0.4143;0.602;0.0422;0.4028;0.0416
;06.07.2021;0.6198;0.0413;0.0412;0.0411;0.3884;0.0412;0.0413;0.6079;0.0418;0.4018;0.5967;0.4012;0.6093;0.3956;0.5922;0.0421;0.3967;0.5854;0.3791;0.5983;0.0426;0.3779;0.5878;0.0418
;07.07.2021;0.4132;0.0414;0.5953;0.0413;0.0412;0.041;0.4074;0.0414;0.5945;0.0419;0.9506;0.3667;0.5865;0.4003;0.5933;0.3852;0.5894;0.0429;0.4117;0.5959;0.0428;0.3912;0.5841;0.0422
;08.07.2021;0.4128;0.0418;0.5994;0.0415;0.0416;0.0414;0.0412;0.3939;0.0419;0.584;0.3892;0.5937;0.3946;0.5854;0.3908;0.5907;0.7648;0.2293;0.378;0.5867;0.0423;0.3915;0.5626;0.0414
;09.07.2021;0.4001;0.041;0.0413;0.5887;0.0411;0.0412;0.0411;0.3949;0.5701;0.3953;0.5834;0.3809;0.5679;0.0428;0.3899;0.9223;0.5707;0.0433;0.3769;0.562;0.0433;0.3655;0.573;0.0424
;10.07.2021;0.3908;0.5827;0.0419;0.0418;0.0418;0.0416;0.3906;0.042;0.0421;0.578;0.3831;0.5874;0.391;0.0427;0.5578;0.3892;0.043;0.579;0.0433;0.0433;0.3684;0.5823;0.0429;0.0425
;11.07.2021;0.3964;0.0421;0.5927;0.0418;0.0416;0.0415;0.0414;0.0417;0.3804;0.5749;0.0424;0.3842;0.5872;0.0426;0.0426;0.3801;0.5763;0.0428;0.0428;0.3909;0.0425;0.5823;0.0422;0.397
;12.07.2021;0.0416;0.599;0.0415;0.0412;0.0413;0.0411;0.4015;0.0415;0.6037;0.4078;0.6084;0.0424;0.4031;0.6006;0.4043;0.5892;0.402;0.5928;0.382;0.5863;0.0429;0.3901;0.5902;0.0423
;13.07.2021;0.4022;0.0418;0.0416;0.6174;0.0414;0.0413;0.0415;0.0416;0.4234;0.6054;0.4028;0.6097;0.4047;0.5912;0.4057;0.5871;0.0432;0.415;0.6078;0.0433;0.4141;0.6156;0.4293;0.0423
;14.07.2021;0.6262;0.0419;0.0416;0.4165;0.0413;0.0412;0.0413;0.6292;0.0418;0.4259;0.606;0.4319;0.6066;0.4215;0.6195;0.4156;0.6072;2.5255;2.5452;5.6779;1.2059;0.0423;0.4285;0.1464
;15.07.2021;0.5516;0.0415;0.0414;0.4297;0.041;0.041;0.0411;0.6392;0.0418;0.4405;0.6463;0.4333;0.6279;0.4461;0.6512;0.0424;0.4486;0.6421;0.0429;0.4364;0.6457;0.0428;0.4577;0.042
;16.07.2021;0.6675;0.0418;0.4606;0.0414;0.0414;0.6497;0.0414;0.0417;0.4444;0.6437;0.4219;0.6428;0.429;0.6253;0.4149;0.6314;0.4067;0.6252;0.043;0.4297;0.6252;0.4418;0.3873;0.2768
;17.07.2021;0.4423;0.0415;0.6535;0.0413;0.0413;0.0413;0.4533;0.0415;0.6373;0.4533;0.6441;0.4473;0.6293;0.0422;0.4153;0.6308;0.0425;0.4263;0.0424;0.629;0.0424;0.4276;0.2625;0.409
;18.07.2021;0.4568;0.0411;0.642;0.041;0.041;0.0409;0.4351;0.0412;0.6277;0.0418;0.4216;0.6326;0.0419;0.4398;0.6316;0.0422;0.4392;0.6059;0.0424;0.0424;0.433;0.6214;0.0417;0.4619
;19.07.2021;0.6434;0.0412;0.041;0.4442;0.0412;0.041;0.0411;0.6455;0.0417;0.5163;0.5191;0.4763;0.5761;0.4309;0.6143;0.042;0.4261;0.6044;0.4219;0.0418;0.6209;0.0416;0.4527;0.6212
;20.07.2021;0.0409;0.041;0.0409;0.4486;0.0407;0.0407;0.6271;0.0411;0.4159;0.6233;0.1284;0.9008;0.0417;0.969;0.0419;0.4233;0.6052;0.0421;0.4272;0.6043;0.0418;0.4351;0.0415;0.6224
;21.07.2021;0.0411;0.4273;0.041;0.0409;0.0409;0.6304;0.0409;0.0412;0.0416;0.4128;0.6142;0.4069;0.6001;0.4158;0.5912;0.4181;0.5973;0.4072;0.5877;0.0419;0.4302;0.6148;0.0413;0.4341
;22.07.2021;0.0409;0.0409;0.6404;0.0408;0.0406;0.0406;0.0407;0.42;0.0415;0.6131;0.4231;0.6312;0.4012;0.6138;0.0419;0.4334;0.6062;0.421;0.042;0.618;0.4342;0.0418;0.6255;0.0411
;23.07.2021;0.4433;0.6297;0.041;0.0409;0.0407;0.0407;0.0409;0.4379;0.0416;0.5956;0.4144;0.6226;0.4156;0.6013;0.0418;0.4053;0.5907;0.4265;0.623;0.4229;0.0417;0.6141;0.0414;0.4273
;24.07.2021;0.6117;0.0409;0.0409;0.4271;0.0408;0.0407;0.0408;0.6149;0.0414;0.4242;0.6188;0.4273;0.6172;0.0419;0.4316;0.0419;0.6021;0.0418;0.4368;0.0419;0.6282;0.0416;0.4622;0.041
;25.07.2021;0.6323;0.0409;0.0408;0.0407;0.4656;0.0405;0.0408;0.0411;0.6327;0.0416;0.4405;0.6342;0.0416;0.452;0.0417;0.6175;0.0419;0.0419;0.4226;0.6149;0.0418;0.0417;0.4397;0.0411
;26.07.2021;0.6351;0.041;0.041;0.0408;0.4422;0.0409;0.0409;0.0411;0.6141;0.4146;0.6078;0.385;0.6248;0.0419;0.4033;0.6385;0.4053;0.0425;0.6139;0.0425;0.4228;0.6199;0.0423;0.4314
;27.07.2021;0.0417;0.6265;0.0414;0.0413;0.0411;0.0411;0.0411;0.4205;0.1843;0.471;0.4029;0.6189;0.4079;0.597;0.388;0.9682;0.7802;0.7246;0.924;0.0417;0.397;0.6113;0.3963;0.6094
;28.07.2021;0.041;0.0409;0.0409;0.0409;0.4249;0.0409;0.6323;0.0411;0.0416;0.4084;0.6078;0.4052;0.614;0.4146;0.6078;0.6098;0.7494;0.5991;0.0422;0.4076;0.5977;0.4204;0.5973;0.0413
;29.07.2021;0.4276;0.041;0.6152;0.0411;0.041;0.0409;0.0409;0.4233;0.3856;0.2916;0.407;0.6076;0.4061;0.6036;0.4142;0.5904;0.4138;0.0421;0.5692;0.3931;0.6149;0.0417;0.0414;0.4237
;30.07.2021;0.6156;0.0411;0.041;0.041;0.4222;0.0409;0.041;0.0412;0.6223;0.4123;0.6164;0.4033;0.6104;0.4059;0.608;0.0418;0.4026;0.6062;0.4072;0.6279;0.4062;0.6121;0.9822;0.1391
;31.07.2021;0.3158;0.6335;0.0408;0.0409;0.0409;1.0086;0.0409;0.0411;0.4095;0.6164;0.0417;0.986;0.0418;0.4004;0.0418;0.6033;0.0419;0.4013;0.042;0.5969;0.0417;0.4097;0.6359;1.9148
