Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;214.124;kWh;31.08.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;120.182;kWh;22.08.2021 06-07;;;;;;;;;;;;;;;;;;;;;
;18.08.2021;16.58;16.32;16.16;16.08;16.4;16.82;15.9;21.02;41.7;54.96;56.74;56.92;64.26;62.28;63.66;61.42;65.26;64.58;55.36;47.5;45.9;27.18;18.04;17.32
;19.08.2021;16.62;17.12;16.96;16.8;16.84;16.68;16.42;22.16;42.66;45.36;61.36;57.4;59.32;59.84;62.68;58.9;60.66;63.14;55;49.88;43.92;27.32;18.9;17.32
;20.08.2021;17.02;16.9;17.04;16.48;16.62;16.58;15.66;21.92;43.56;59;58.4;64.28;59.96;62.24;60.12;69.34;69.9;72.02;59.36;50.88;47.34;29.02;20;17.88
;21.08.2021;17.66;17.28;17.22;17.22;17.08;16.96;16.76;15.9;32.84;54.76;51.04;53.74;48.76;35.94;17.54;16.26;16.16;16.5;16.04;16.28;16.34;16.9;17.52;17.2
;22.08.2021;17.36;16.7;16.58;16.32;16.16;16.48;15.62;16.08;15.84;16.4;17.06;17.62;17.1;17.74;18.02;16.88;16.4;17.5;17.18;15.64;16.38;17.18;17.38;16.8
;23.08.2021;16.36;16.76;16.02;16.12;16.08;16.2;15.82;22.04;43.46;47.54;64.46;61.72;64.16;65.72;60.98;64.4;57.96;53.7;52.04;46.76;45.28;29.38;20.5;17.88
;24.08.2021;18.08;17.62;16.82;16.8;16.52;16.64;16;22.02;44.92;46.76;52.74;53.8;60.22;61.42;61.5;63.7;59;50.8;47.98;46.36;43.88;29.24;20.26;19.1
;25.08.2021;18.66;17.38;17.56;17.5;17.62;17.86;16.12;21.62;42.66;45.26;51.8;54.32;57.86;59.92;59.46;59.74;61.22;56.56;51.24;46.8;44.14;28.36;19;18.14
;26.08.2021;17.28;16.62;16.66;16.22;16.8;16.54;16.22;21.94;44.5;51.3;56.44;56.24;57.18;59.5;61.56;55.84;58.1;56.7;50.7;48.84;47.4;31.86;20.24;17.94
;27.08.2021;17.26;17.68;17.52;17.26;17.06;17.1;16.54;22.74;44.54;60.1;56.8;57.62;64.02;61.28;61.4;58.8;58.84;63.72;52.54;47.5;46.84;28.94;19.66;17.3
;28.08.2021;17.28;16.94;16.8;17.14;16.9;17.36;17.66;17.24;45;48.8;54.06;51.32;53.68;33.52;18.38;17.32;17.48;18.36;19.78;19.6;20.28;20.44;19.54;18.68
;29.08.2021;18.44;16.74;16.94;16.46;16.26;16.36;16.06;15.8;17.14;16.94;17.14;16.1;16.22;16.6;16.04;16.3;16.04;15.98;16.14;16.02;16.2;16.98;17.58;17.44
;30.08.2021;16.4;16.76;16.22;16.22;16.4;16.58;16.28;22.38;46.32;59.64;57.02;60.22;64.84;61.64;70.3;66.92;65.66;70.06;51.36;50.6;49.84;32.08;19.8;18.48
;31.08.2021;17.78;17.42;16.96;17.52;14.28;13.68;13.34;18.06;40.58;58.6;56.44;59.86;58.3;63.38;60.18;59.48;65.72;64.58;52.92;47.9;47.86;29.66;18.86;18.3
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
H;Maximum consumption (per hour):;84.5172;kWh;28.08.2021 16-17;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;31.326;kWh;03.08.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.08.2021;51.6432;50.9388;51.9456;51.27;50.46;50.3808;50.8044;50.892;50.8032;50.8704;51.9336;52.1124;52.2552;52.7748;52.7748;52.1904;51.912;52.3236;51.8868;51.276;52.17;53.1432;55.0284;52.188
;02.08.2021;50.4912;49.0212;49.3104;49.1208;48.822;48.5172;57.174;63.9844;59.0136;60.3168;59.3916;59.6532;61.02;59.2392;59.7288;59.5908;59.706;59.3556;61.8108;61.5156;58.0572;55.308;53.5932;51.4392
;03.08.2021;50.4;48.7644;49.3788;39.4296;31.326;31.4808;58.854;54.8076;58.71;56.8728;60.504;63.4896;61.194;60.3096;62.346;65.4108;61.3824;61.518;62.1912;62.2344;62.8536;58.512;48.3372;36.7464
;04.08.2021;36.2748;35.1732;35.6064;35.6808;34.9164;34.38;42.9204;53.9748;59.9676;61.4868;63.7104;62.496;65.1516;64.3152;63.3228;61.956;63.9516;63.588;64.0836;66.1524;60.7992;61.368;56.6496;54.6684
;05.08.2021;54.9648;52.1988;52.8792;41.6916;36.3216;46.9044;60.642;60.6756;60.654;61.896;62.1732;60.0156;60.5232;57.5184;61.014;61.2048;60.9552;59.268;60.7068;60.5316;61.8072;58.494;56.8548;55.9416
;06.08.2021;53.658;52.6896;53.1792;47.2116;39.1464;47.9028;59.172;59.8932;59.466;59.6916;59.5092;60.9732;60.4956;62.106;61.3776;62.0628;61.758;61.3692;62.4036;64.7436;65.1564;59.5668;49.9488;36.7284
;07.08.2021;36.3384;35.3304;35.4624;35.5296;46.1196;48.4188;46.4352;61.5876;62.5332;64.068;64.1136;61.1316;60.5472;58.896;59.9376;61.3956;60.9036;61.5168;63.954;64.236;59.6556;54.2052;54.6132;54.5388
;08.08.2021;53.742;52.2984;53.2932;53.262;52.9536;44.3604;37.8588;49.2144;53.5956;52.398;55.7844;53.1816;52.4184;55.1268;53.9388;54.9744;58.8828;54.624;54.1404;53.2428;53.0604;54.2004;55.2636;54.1812
;09.08.2021;53.9844;53.1936;53.8908;53.964;52.2612;52.4004;72.1116;63.0732;63.1428;64.1544;63.4368;65.3844;65.2164;64.5216;67.1832;66.4608;66.4344;66.396;66.9168;66.6216;63.1536;59.0388;55.4988;56.4384
;10.08.2021;54.6168;53.616;53.7732;53.7276;53.5392;53.5308;62.97;66.7344;61.614;60.9612;61.4988;61.182;60.888;60.9372;61.4412;61.296;62.4312;62.2824;62.4636;66.1068;62.4996;60.3696;60.2544;54.6516
;11.08.2021;54.5364;53.7;54.2316;54.24;54.3792;54.2376;61.398;69.576;65.34;64.2828;67.1796;68.4924;67.0932;66.9168;63.0672;63.1944;65.2932;62.6052;64.7364;65.154;64.7592;64.1184;60.1332;53.7012
;12.08.2021;53.6064;53.0004;53.3616;53.1408;52.3548;52.026;61.122;69.3924;60.9792;61.4292;65.7264;65.3988;64.8264;64.2;64.5228;65.1948;63.6336;64.4388;65.9568;63.8148;67.6644;60.6996;58.0104;56.2188
;13.08.2021;55.0776;53.9844;54.6552;54.366;54.0012;53.8668;60.6564;67.3548;61.0572;59.8896;61.3572;60.432;64.6404;60.4944;61.6344;61.4724;62.2632;61.7256;62.8164;66.7884;64.866;59.628;55.4148;54.0072
;14.08.2021;53.778;52.5912;53.1612;52.9104;52.5468;51.978;51.4824;68.232;63.7152;67.7256;62.4;66.1716;62.538;60.39;61.8948;64.4592;64.6092;62.2464;64.392;61.4868;54.1236;54.1428;54.8964;53.9136
;15.08.2021;53.3412;52.5132;52.5492;52.584;52.38;51.828;50.5056;50.1672;50.3664;50.46;50.5284;50.4204;50.4264;50.664;51.2064;51.2796;50.346;50.3856;50.8548;51.2724;51.7176;53.238;47.7648;36.5496
;16.08.2021;36.3024;35.286;36.06;35.3652;35.0604;35.8008;59.9976;63.7356;61.32;62.2188;62.4732;62.8476;62.0616;62.8464;63.5484;63.1836;62.4852;68.1576;68.8068;67.632;69.3084;69.4608;60.6084;60.6888
;17.08.2021;58.5624;57.4416;57.1536;57.06;56.0664;55.9548;70.0692;68.0916;69.4764;69.8892;70.4844;69.9408;70.8096;70.7076;70.7436;71.1288;68.8992;67.6164;69.1464;68.3376;70.3836;66.0756;60.48;59.8908
;18.08.2021;59.9184;58.8252;59.1552;58.7196;58.794;53.0184;53.1768;73.0092;68.2812;68.7948;69.1908;69.5196;71.6232;71.9664;69.5532;68.7348;69.1452;71.7048;72.9216;71.5656;71.3964;69.2076;61.77;52.3356
;19.08.2021;52.7328;51.6744;51.8496;51.96;51.4728;51.5928;60.1992;72.3336;69.9984;70.6428;72.6168;68.772;68.1984;67.7964;69.6792;69.1392;69.942;68.0952;69.5196;70.8168;71.6316;67.3848;53.9088;42.6696
;20.08.2021;41.682;39.3732;39.1428;39.6324;45.084;52.9212;61.0536;67.0272;67.1952;67.5696;66.126;65.304;66.6984;69.5172;66.5172;67.1844;68.0172;68.3232;66.3132;65.4264;67.602;61.2792;56.1708;54.6228
;21.08.2021;53.7624;52.6608;53.2596;55.4172;46.1076;38.88;49.038;65.8092;61.0776;62.7156;62.1588;63.2148;62.6304;62.1024;61.5996;62.088;63.3816;63.414;64.7748;67.3992;60.3408;56.6304;53.9088;53.466
;22.08.2021;53.7276;52.1496;52.398;41.7156;45.3672;48.0432;46.6068;48.2532;52.8084;52.3068;52.5708;51.7512;52.512;53.3448;52.8996;52.692;53.9652;58.38;58.2276;58.2636;57.7272;59.3472;59.3424;60.3444
;23.08.2021;59.6904;57.222;57.5136;53.7504;40.2264;52.044;63.4776;69.0528;68.2656;66.384;69.24;72.48;68.5416;67.6476;64.782;64.6332;66.8112;66.1728;70.2744;73.1052;72.7068;65.5728;60.1836;58.926
;24.08.2021;58.4916;57.7692;57.8508;53.1912;40.1616;41.4504;47.778;66.8052;71.5968;69.5016;72.0912;71.3052;70.9776;65.2116;66.1068;67.014;67.6248;70.17;69.6948;71.5272;70.0836;68.934;53.1756;40.1436
;25.08.2021;42.21;41.9304;42.8772;42.3372;42.0804;42.4152;52.14;67.1004;68.6424;69.084;66.2832;56.43;69.7356;70.0452;69.4164;69.8688;74.2788;75.33;76.2884;74.8236;76.318;70.902;62.1684;61.2384
;26.08.2021;57.336;57.0456;57.6648;57.6876;57.7968;56.9916;71.6172;75.8148;72.9072;72.8772;73.2492;71.2668;72.876;70.9368;70.956;72.444;68.838;69.5796;66.7428;72.6864;73.32;66.5004;59.4624;59.0412
;27.08.2021;57.2148;56.4756;56.88;57.0348;56.28;56.1132;68.7516;75.6744;71.2464;69.9336;68.772;71.0292;70.404;68.9148;69.5124;68.8356;68.7732;71.5824;71.124;72.7632;73.4328;70.9716;59.4816;59.3928
;28.08.2021;58.86;57.8088;57.966;57.912;58.0968;57.8496;64.7772;73.494;71.4456;72.5844;72.9192;76.8132;74.2836;79.578;80.996;81.2736;84.5172;78.9696;79.8288;74.3412;64.7472;65.5656;64.044;62.5032
;29.08.2021;58.878;58.686;58.2276;58.1676;56.7744;57.1404;57.0636;58.7796;70.902;69.576;75.4824;73.3308;72.912;73.5276;70.7004;58.9728;59.538;60.9012;59.088;60.6948;60.1104;60.2244;61.0308;58.908
;30.08.2021;58.056;53.4732;47.5932;50.0844;48.5772;49.3608;61.5372;72.0672;74.412;71.9688;73.0212;71.7396;73.0308;69.7896;69.5112;70.8816;71.8164;72.3708;74.2632;75.276;75.0996;67.6872;61.6572;61.98
;31.08.2021;67.9068;69.1632;61.9956;60.5724;60.1092;60.2808;77.3208;74.118;74.5788;76.242;76.5852;75.318;74.6172;70.2828;71.382;54.744;74.688;75.15;74.1156;74.778;74.124;77.2104;53.1648;47.1564
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
G;Maximum consumption (per hour):;94.6632;kWh;31.08.2021 19-20;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;41.6313;kWh;22.08.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.08.2021;58.5944;59.2374;52.6078;50.3699;49.0765;49.4769;48.8605;50.0116;52.7836;56.6462;60.48;62.556;63.037;64.1393;63.4366;67.2235;67.8467;67.7527;69.761;67.2378;72.4504;69.9507;70.2651;66.8091
;02.08.2021;66.0787;56.2987;52.2773;50.1487;49.6617;49.4677;51.379;55.0548;60.3324;64.812;67.05;70.8096;69.9336;72.1044;71.7036;73.944;72.1056;67.9896;73.0572;72.9192;75.4728;79.0872;75.4416;63.847
;03.08.2021;58.0887;53.6074;50.4461;49.3408;47.5264;48.0373;50.2336;55.7964;60.3948;63.0216;61.752;61.344;64.716;65.8716;66.9012;65.6592;67.3476;68.5956;65.3412;71.6784;68.112;65.7324;67.5792;62.517
;04.08.2021;54.3849;49.3824;46.2483;45.6165;44.6963;43.9745;45.9086;50.9568;59.364;62.9268;64.2936;67.53;68.7192;69.3048;72.3156;74.1708;73.8564;71.9748;73.3428;74.3364;77.3856;71.6964;72.1248;62.7253
;05.08.2021;58.4771;53.4716;49.5921;49.3361;49.9375;49.0816;50.4584;54.8784;61.242;65.2872;68.3028;70.1724;70.8096;69.9012;80.3736;73.8648;73.6524;75.6912;69.8616;70.9596;69.5352;72.6384;72.8364;66.3495
;06.08.2021;61.1966;56.7754;53.0573;49.588;48.3368;48.3381;52.6474;54.5604;60.6024;63.1212;65.5296;65.3244;67.368;70.3452;72.4332;76.026;69.9876;67.464;67.2576;73.4544;73.0092;68.1828;69.0444;63.6196
;07.08.2021;58.0972;55.4863;52.9085;50.4455;49.7105;48.3981;47.995;51.0034;52.7446;56.597;58.869;59.333;63.3356;62.9733;61.5048;65.6154;62.4735;63.4628;64.6424;74.2192;69.7338;65.5969;66.3792;62.1361
;08.08.2021;53.7314;54.5054;50.409;45.6283;44.2408;44.55;44.5728;45.1615;48.94;50.4103;51.7805;54.7335;59.7461;61.2224;62.196;64.3206;63.0626;62.3528;65.6939;70.9909;71.1559;73.7337;73.0783;67.5102
;09.08.2021;60.2315;52.2472;48.1927;45.575;45.4206;45.8042;47.8649;51.9228;61.4244;63.6192;65.0868;68.5608;69.6624;68.1492;71.1996;70.9644;69.1896;70.8768;77.4576;72.7584;69.8268;75.6636;76.8096;70.3795
;10.08.2021;60.5796;56.1579;50.7193;50.7549;47.806;48.2623;51.5548;54.2244;63.6252;64.2504;66.8592;64.8612;66.2928;66.8688;69.75;70.848;68.3952;74.358;73.776;73.9128;74.5788;79.0632;73.92;66.0107
;11.08.2021;60.1313;53.8391;49.9545;47.4119;46.237;46.1207;49.6947;53.9868;65.7888;67.2852;63.1512;66.8676;69.9504;72.9384;69.8424;67.8156;68.7528;65.418;69.8268;72.2568;74.6364;74.2224;71.7108;66.679
;12.08.2021;62.9618;57.7726;49.6763;51.1793;48.0287;47.841;50.6225;55.3752;62.01;63.2916;66.1212;71.5668;78.384;69.954;72.1212;75.2052;73.578;67.8324;71.5176;72.3684;73.188;73.1976;73.8768;65.3785
;13.08.2021;57.533;52.0948;68.8592;50.288;47.7409;47.3603;49.9115;55.5132;63.6024;60.6708;67.3704;66.5652;72.0204;72.4416;72.7092;70.0056;65.3256;64.8156;67.4676;67.8576;70.7976;78.6108;69.0564;64.7471
;14.08.2021;63.2076;63.4627;57.3186;53.5187;52.3024;50.7674;51.5897;53.74;55.8662;59.2782;60.0336;62.0374;65.9036;70.55;67.9298;66.1948;65.98;66.8862;69.4205;62.7801;69.2379;69.455;65.9146;64.9103
;15.08.2021;58.6368;53.5575;50.5193;48.8459;47.4648;47.2183;47.9551;48.6038;52.0164;55.0347;57.4663;61.449;62.3441;62.1426;63.503;62.9756;65.0861;69.2425;72.8701;72.955;77.1255;74.5844;70.934;65.2888
;16.08.2021;59.5481;56.5076;54.2882;50.9299;48.152;48.3304;50.0285;53.3472;60.6144;63.5292;66.5328;67.92;75.0912;70.6056;69.3696;70.5132;70.7652;70.0956;73.0704;75.624;76.6332;79.158;77.442;70.1137
;17.08.2021;57.8915;57.4816;50.6634;47.4772;46.4719;48.7902;50.5631;54.474;64.1196;66.2928;65.9124;67.0596;70.938;69.678;71.6736;71.1996;70.2936;67.9608;68.3604;72.6816;75.0288;72.024;76.0608;64.6916
;18.08.2021;58.1596;54.2801;51.5838;50.0342;48.1044;47.8566;49.0242;53.8656;61.3608;63.09;64.1484;70.5996;71.4264;70.8624;67.3992;72.8292;73.9212;71.9172;74.76;82.4412;76.6776;80.2572;76.0572;68.2729
;19.08.2021;63.4937;59.5978;55.1117;49.9628;49.5167;49.8795;50.4119;53.0644;62.4684;64.5252;66.5316;65.0808;68.3616;64.2888;63.8772;67.1016;65.2428;61.9548;67.8768;69.2952;71.43;75.9528;74.304;64.9745
;20.08.2021;56.4223;51.7027;47.8287;45.6087;48.3812;45.6757;47.1024;51.3252;57.5316;58.662;59.2512;63.762;66.756;64.17;62.49;63.9936;63.8124;64.3224;63.936;64.8228;68.5524;60.6132;63.6852;58.8557
;21.08.2021;57.0839;52.4468;48.516;46.477;44.8521;45.1379;46.2312;47.3711;50.0878;52.5293;53.4767;57.5955;62.5597;62.6466;58.2648;59.3594;58.6932;59.0602;58.6942;59.4568;62.1892;61.7399;63.0124;60.1555
;22.08.2021;56.2963;53.7521;50.3945;44.4826;41.6313;42.8794;42.5666;42.8205;43.7582;47.4741;50.9667;51.9057;53.1074;61.3721;55.4375;55.1182;56.0708;57.9981;59.6357;66.2229;65.8216;70.7816;66.0213;61.5437
;23.08.2021;59.6761;57.0718;46.8912;42.6458;41.9984;41.666;43.903;47.8032;56.4888;61.9944;63.5544;64.3512;67.5348;66.9228;69.4404;70.59;71.424;70.5828;70.6356;72.756;73.5108;77.2356;76.1544;62.9106
;24.08.2021;58.0949;51.6208;47.0043;45.781;43.9157;43.8567;46.6329;52.5768;57.438;60.252;62.4984;65.7828;68.19;73.6068;74.928;72.0468;71.1276;71.274;74.118;74.7612;77.5632;73.962;74.2824;60.9611
;25.08.2021;57.5924;53.0851;48.4338;46.6741;44.1572;44.7168;48.116;53.1864;57.0648;61.4604;63.078;65.3496;72.4128;70.8588;69.8088;72.822;77.5896;72.7692;74.2596;78.6276;77.1324;78.0912;74.1156;65.0374
;26.08.2021;59.5559;54.881;50.699;47.7972;46.0336;44.8443;47.43;51.1632;61.7688;65.0688;65.7456;71.9388;75.9324;75.5592;77.3364;74.3952;73.6248;74.1048;70.2876;76.7748;80.8176;73.6824;68.9304;67.009
;27.08.2021;59.5128;52.7164;48.0191;47.4667;46.2505;46.3126;47.8386;50.6916;59.6712;64.404;63.2136;68.8224;76.5456;71.7864;72.6732;73.5504;69.1116;69.6816;70.77;68.3028;69.8952;72.234;68.7744;67.4146
;28.08.2021;57.9755;53.2757;50.6146;47.9878;45.1592;46.764;46.1247;47.0886;51.1176;53.2727;56.408;60.4477;58.6819;62.9768;61.0017;60.7628;62.9868;60.5694;59.0695;65.7141;70.259;68.4163;65.8417;64.9703
;29.08.2021;58.3649;55.8396;51.7145;49.8006;44.4289;45.2707;45.2156;45.3189;49.5104;52.6873;54.4199;60.0407;62.4099;65.8556;64.9862;64.7691;65.9237;65.7106;68.3155;70.5346;76.437;73.0054;67.37;61.8347
;30.08.2021;59.8219;52.0565;47.2318;45.3715;42.2966;42.6082;44.9055;47.664;56.3184;64.8552;66.7248;70.8216;72.954;75.1212;71.4432;73.566;77.2224;77.0292;75.396;76.1388;80.8284;76.4052;78.7224;72.4099
;31.08.2021;64.8639;58.7839;49.1123;47.3816;44.8364;45.4261;48.0672;52.1676;61.2168;64.4628;67.2528;73.494;76.1124;81.6864;85.8216;82.686;80.7624;83.496;86.6472;94.6632;94.2372;91.228;83.7264;79.6404
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
F;Maximum consumption (per hour):;11.3828;kWh;26.08.2021 13-14;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;1.3571;kWh;09.08.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.08.2021;1.6966;1.9019;1.5852;1.5189;1.9426;1.6133;1.6065;1.7758;1.7493;1.5567;1.6635;1.988;1.6275;1.7094;1.9111;1.8891;1.6453;1.6348;1.7378;1.9045;2.5383;5.1211;4.4454;1.794
;02.08.2021;1.5974;1.6131;1.9691;1.6011;1.5766;1.8468;2.8822;1.684;2.7754;4.5747;6.228;7.3637;4.3714;5.4914;4.1653;5.5076;4.119;2.659;2.0366;1.8179;3.9304;3.3067;2.6563;3.1549
;03.08.2021;2.2898;2.0499;2.4672;1.9339;1.9884;2.295;3.7777;3.0788;3.8722;5.6591;4.4438;4.7506;8.7127;6.1116;5.1828;5.6308;5.5025;4.1729;3.7272;3.564;3.5363;1.6054;2.0005;1.5591
;04.08.2021;1.5605;1.897;1.5245;1.7367;1.7745;1.7434;2.8313;1.4851;3.1412;3.9425;4.7349;5.0016;5.0209;5.6024;8.1636;7.7707;4.819;3.893;4.5835;2.9464;3.0688;1.7867;2.0962;1.6653
;05.08.2021;1.9331;1.9673;1.7211;2.0941;1.7035;1.8852;2.8205;1.7269;2.6032;3.1986;3.6145;4.1748;4.5007;7.4954;4.7749;4.8268;6.4484;3.0413;1.5616;1.9246;1.6282;1.7463;1.7833;1.5102
;06.08.2021;1.7263;1.8567;1.5994;1.5602;1.9336;1.6358;2.2378;2.0745;1.7497;2.9906;2.9832;3.1673;2.4556;3.1212;3.083;4.9333;3.3553;1.953;1.8012;1.7268;1.7258;2.0372;1.529;1.7113
;07.08.2021;1.7712;1.5229;1.9596;1.4397;1.641;1.9493;1.4762;1.6692;1.8258;1.5726;1.6393;1.8021;1.5064;1.6427;1.8902;1.5327;1.4322;2.045;1.5727;1.4495;1.7491;1.6921;1.5627;1.4278
;08.08.2021;1.9127;1.5351;1.5461;1.6101;1.7611;1.5113;1.5214;1.7371;2.3603;2.919;2.9083;3.3731;2.8259;2.7115;2.5472;3.2145;3.6416;3.794;3.686;3.6457;3.5776;3.3441;1.5809;1.4543
;09.08.2021;1.7446;1.4197;1.4418;1.8807;1.3662;1.3571;1.6689;1.8116;3.5913;7.6155;7.2034;8.1281;5.7805;5.2431;6.4352;7.091;5.8093;5.0805;4.6336;3.5176;3.9019;3.4756;2.3128;1.3893
;10.08.2021;1.6389;1.6663;1.5067;1.8558;1.4518;1.3665;1.8932;2.0184;3.2106;4.783;5.6293;6.5103;5.4968;6.7223;5.2992;9.6737;8.3314;3.7706;4.2691;3.6077;4.0467;5.3955;7.0855;5.014
;11.08.2021;2.0871;1.8539;1.7375;2.2332;1.7179;1.76;2.1639;1.983;4.1946;5.6209;5.5221;5.3714;5.7107;5.1705;4.5823;5.1094;4.7676;4.178;4.9794;3.7365;4.2515;3.6413;2.8762;2.0324
;12.08.2021;2.3117;1.9457;1.9526;2.0096;1.7739;1.8943;1.7915;2.0449;3.5213;8.3479;5.4762;5.1937;4.6654;8.8788;5.2456;4.906;4.8859;4.4588;3.8406;3.2949;1.7515;4.9608;5.1281;2.0412
;13.08.2021;1.6814;1.9667;1.5749;1.9557;1.6082;1.9469;1.7266;2.0057;2.7776;5.2868;5.0083;5.5488;4.995;6.8211;4.9999;4.8618;4.5205;3.6612;4.3809;3.6474;3.1939;1.8029;2.0842;1.7218
;14.08.2021;1.8987;2.0442;1.7127;2.0702;1.7503;1.6839;2.5528;3.6497;3.7088;3.9585;3.8052;4.5583;3.9636;3.8198;4.1164;3.9929;3.375;3.7278;3.2303;3.5981;3.5172;3.8463;1.8251;1.5815
;15.08.2021;1.734;1.6844;1.5682;1.747;1.6173;1.4513;1.854;1.7769;2.0201;3.6106;4.1753;3.6145;4.0594;2.7847;3.7836;3.7085;4.0639;3.64;3.6977;3.755;3.4568;3.8541;1.9381;2.1905
;16.08.2021;1.796;1.9557;1.9843;1.8354;2.1678;1.6371;1.7872;2.9543;4.6148;5.1736;5.1663;4.8603;4.7886;4.2754;4.2963;3.7746;5.5789;5.1152;5.555;5.0489;7.7095;8.2158;5.3367;3.0772
;17.08.2021;2.6522;2.6712;2.9857;2.632;2.7032;2.6569;2.4701;3.1642;4.7971;5.8621;5.4416;6.2421;6.8132;6.2644;6.259;6.3819;5.204;4.9051;4.7164;4.3844;4.1546;4.5172;2.5213;2.3207
;18.08.2021;2.2126;2.1963;2.5292;2.3692;2.4687;2.5632;2.6247;2.8492;3.8987;7.3777;6.989;8.1342;8.6247;7.3327;5.6753;5.1931;5.0133;3.9815;3.599;3.5192;3.4029;3.6696;3.7983;2.9406
;19.08.2021;2.052;2.268;2.2511;2.0579;2.0526;2.2594;2.3063;2.3994;4.1013;5.6447;5.348;6.0276;7.9484;5.6317;5.6993;6.4518;5.1564;3.0832;3.3094;4.2841;3.5705;3.6084;2.4844;1.9734
;20.08.2021;1.9578;1.7664;1.8636;1.579;1.5722;1.6336;1.5885;2.0789;3.9431;5.4834;4.3888;4.2626;4.6978;4.1902;4.8026;4.5022;3.8375;4.1989;3.2356;3.6893;3.7744;3.1806;2.0322;1.9729
;21.08.2021;1.6616;1.677;1.5881;1.5331;1.3918;1.5361;1.4584;1.4508;1.7375;2.5268;3.4727;3.3734;3.5375;3.4873;3.5074;3.5786;3.6261;3.276;3.5443;3.4545;2.1866;1.8603;1.8915;1.7458
;22.08.2021;1.6423;1.4949;1.7024;1.611;1.4635;1.529;1.4614;1.4619;1.4769;2.6735;2.7311;2.6363;2.8062;3.0889;2.5725;2.7381;2.8842;3.0176;2.9097;2.9341;3.057;3.356;1.6625;1.3655
;23.08.2021;1.4362;1.432;1.453;1.364;1.4725;1.7628;2.7795;1.6292;2.4512;5.2262;4.5495;4.275;5.3702;6.6163;4.6831;4.4884;4.6656;3.4246;3.255;2.9956;3.0091;2.6121;2.0043;1.8781
;24.08.2021;1.9319;1.6369;1.4713;1.4458;1.5914;1.745;2.6806;1.495;3.5542;7.7862;7.5097;5.5175;5.3554;4.1103;4.6289;8.5958;5.7742;3.5186;3.8819;3.2403;3.0592;2.6421;2.1495;1.7706
;25.08.2021;1.461;1.4785;1.4612;1.4574;1.3971;1.5183;2.2514;1.5033;3.4442;7.8971;7.7525;5.0638;7.0969;5.6928;5.8404;9.7263;7.8499;4.8731;3.1107;4.4028;6.1056;5.3518;1.9453;1.8759
;26.08.2021;2.1572;1.6163;1.5905;1.6152;1.6341;1.8431;2.7736;1.7076;4.6652;5.9056;6.0173;7.9103;11.0737;11.3828;6.0988;4.4299;7.4765;7.1221;5.1198;4.2362;4.1705;3.4001;3.7972;2.93
