Faculty Building NO or complex NO.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
C;Maximum consumption (per hour):;303.348;kWh;21.06.2021 12-13;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;118.082;kWh;16.06.2021 05-06;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;09.06.2021;1.9159;1.475;1.5614;1.9391;1.4792;1.5171;2.2846;1.8283;1.9326;3.8697;3.3654;3.4804;5.9955;7.0556;6.4255;3.458;4.166;3.3249;2.7331;2.1017;2.1679;1.8574;1.9299;1.4138
;10.06.2021;1.482;1.8041;1.5732;1.4018;1.4868;1.9202;2.204;1.4012;5.171;3.1278;3.3447;3.0994;2.785;3.1374;3.4554;5.5893;4.6215;1.6767;2.1002;1.856;2.9374;2.1386;1.7454;1.8565
;11.06.2021;1.3935;1.435;1.9045;1.4703;1.417;1.7473;2.3947;1.4606;3.2188;3.7088;5.4343;7.1007;4.7459;4.8759;3.7642;4.1241;2.4686;2.2156;1.568;1.9005;1.4192;1.5978;1.6834;1.3726
;12.06.2021;1.714;1.6017;1.3832;1.5185;1.7536;1.3848;1.4443;1.7974;1.729;2.9204;3.7771;3.7868;3.135;1.6536;1.4519;1.8181;1.4746;1.5637;1.7694;1.3974;1.6546;1.7989;1.4229;1.3616
;13.06.2021;1.8457;1.4174;1.4334;1.8386;1.4169;1.4643;1.5605;1.7379;1.4399;1.4295;1.5135;1.7836;1.4133;1.472;1.4721;1.7368;1.445;1.4164;1.5212;1.4988;1.6893;1.361;1.446;1.4124
;14.06.2021;1.4298;1.7007;1.4239;1.3949;1.4303;1.436;2.3195;1.7646;1.9919;4.6069;3.6154;4.2889;4.801;4.439;7.288;5.463;3.3908;2.2012;1.5726;1.8239;1.4849;1.4944;1.921;1.4342
;15.06.2021;1.4071;1.8296;1.5194;1.4451;1.5114;1.8407;2.2265;1.7473;2.2786;4.0249;4.3734;4.9659;4.0813;3.9482;3.6373;4.2343;3.8054;2.4992;2.7346;3.0823;2.5709;5.6916;5.4204;1.6203
;16.06.2021;1.832;1.4371;1.4033;1.9169;1.4473;1.4271;2.6654;1.435;2.6453;2.8919;3.4832;3.1495;3.7589;4.0991;5.3592;3.7957;5.9769;4.0176;1.977;2.7485;2.1049;2.558;1.7616;1.462
;17.06.2021;1.8536;1.437;1.6846;1.7381;1.4275;1.7624;2.3899;1.4754;2.4179;2.5029;4.0595;3.121;3.6033;3.1986;4.1063;6.1265;9.3917;4.252;2.0296;3.0753;2.499;4.4706;4.0791;2.0179
;18.06.2021;1.4898;1.4832;1.7796;1.4306;1.656;1.74;2.0827;1.9241;2.2468;3.1146;2.7372;3.4577;4.2843;6.8408;4.9676;5.3008;4.1485;3.1635;1.8612;1.549;1.4214;1.9012;1.5158;1.5714
;19.06.2021;1.6613;1.4902;1.6631;1.667;1.3935;1.5728;2.6129;1.3818;2.1958;3.0588;4.4684;4.0518;4.1673;4.4356;4.3296;3.2851;3.5728;2.4469;1.7099;1.6513;1.4921;1.6493;1.5731;1.4711
;20.06.2021;1.6405;1.6925;1.3819;1.5001;1.7955;1.453;1.3582;1.6732;1.7652;1.4143;1.3599;1.5663;1.7958;1.8834;3.2016;3.6284;2.2677;1.4745;1.7683;1.4736;1.4822;1.4598;1.6996;1.4427
;21.06.2021;1.4182;1.4266;1.5773;1.6205;1.4154;1.4267;2.251;2.6517;2.9608;6.1232;5.4256;4.8263;4.9575;7.2923;5.3866;5.8646;4.4104;2.9441;2.753;3.4966;2.8968;3.4958;2.0113;1.7568
;22.06.2021;1.5769;1.3971;1.8447;1.485;1.3806;1.6983;2.2789;1.5418;3.6225;5.1232;6.001;6.1398;5.5511;10.2795;2.2622;1.7653;1.4421;1.8434;1.4182;1.4821;1.7376;1.5294;1.4692;1.7158
;23.06.2021;1.3825;1.7556;1.3113;1.8219;1.3333;1.5174;1.5409;1.3967;1.7845;1.331;1.6919;1.5886;1.3445;1.813;1.3221;1.5368;1.6438;1.2723;1.797;1.3836;1.5775;1.5207;1.317;1.6939
;24.06.2021;1.425;1.3164;1.7461;1.3725;1.5086;1.5686;1.2887;1.6428;1.5581;1.3133;1.7014;1.4457;1.3643;1.7743;1.2801;1.3773;1.6859;1.4598;1.327;1.5132;1.6197;1.3568;1.2949;1.7048
;25.06.2021;1.3593;1.3405;1.5652;1.4684;1.3477;1.326;1.6262;1.3379;1.4202;1.3401;1.4617;1.6946;1.3348;1.4627;1.3938;1.2911;1.4668;1.5624;2.9894;2.8666;1.713;1.3835;1.5308;1.5085
;26.06.2021;1.3651;1.3687;1.6853;1.29;1.2997;1.5081;1.5764;1.2242;1.3876;1.6636;1.4643;1.2984;1.2607;1.7785;1.5216;2.8802;3.2994;3.8775;3.0296;2.0397;2.1245;1.9958;1.8248;1.8363
;27.06.2021;2.0648;1.9674;1.6781;1.9346;2.0233;1.9383;1.7437;1.9443;2.0163;1.9902;1.7399;1.8243;2.0238;2.0559;1.8491;1.692;1.9534;2.0704;1.9227;1.6777;1.8717;2.127;1.9267;1.6894
;28.06.2021;1.894;2.0809;1.7459;1.763;2.0112;1.9996;2.4067;1.5741;2.2802;3.4636;6.1081;8.1973;6.458;9.1988;9.8933;9.6917;6.8129;4.4186;3.3912;2.9868;2.214;1.6527;1.52;1.5895
;29.06.2021;1.6888;1.5224;1.4614;1.6117;1.6763;1.5333;2.2159;1.8433;3.3012;5.6762;5.4156;6.1288;4.9604;5.7057;5.275;5.4164;4.3891;4.3061;3.7698;5.999;5.0779;5.2958;4.1356;1.5467
;30.06.2021;1.7631;1.3813;1.4173;1.8227;1.4238;1.41;3.0555;2.1854;5.1576;9.4423;6.6775;6.5715;6.4887;6.2796;6.7222;7.0684;6.2863;4.8552;5.0683;4.8742;5.0643;4.5274;2.541;2.3505
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
J;Maximum consumption (per hour):;0.5544;kWh;05.06.2021 11-12;;;;;;;;;;;;;;;;;;;;;
;Minimum consumption (per hour):;0.2867;kWh;01.06.2021 04-05;;;;;;;;;;;;;;;;;;;;;
;Date / Time;00 till 01 o'clock;01 till 02 o'clock;02 till 03 o'clock;03 till 04 o'clock;04 till 05 o'clock;05 till 06 o'clock;06 till 07 o'clock;07 till 08 o'clock;08 till 09 o'clock;09 till 10 o'clock;10 till 11 o'clock;11 till 12 o'clock;12 till 13 o'clock;13 till 14 o'clock;14 till 15 o'clock;15 till 16 o'clock;16 till 17 o'clock;17 till 18 o'clock;18 till 19 o'clock;19 till 20 o'clock;20 till 21 o'clock;21 till 22 o'clock;22 till 23 o'clock;23 till 24 o'clock
;01.06.2021;0.3698;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;02.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;03.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;04.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;05.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;06.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;07.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;08.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;09.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;10.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;11.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;12.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;13.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;14.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;15.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;16.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;17.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;18.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;19.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;20.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;21.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;22.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;23.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;24.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;25.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;26.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;27.06.2021;0.4054;0.3506;0.3203;0.3058;0.2968;0.3069;0.3416;0.3954;0.4648;0.5242;0.5522;0.5544;0.5488;0.5421;0.532;0.5242;0.5242;0.5309;0.541;0.5466;0.5488;0.5432;0.5242;0.476
;28.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;29.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
;30.06.2021;0.373;0.3226;0.299;0.2901;0.2867;0.3102;0.383;0.4614;0.513;0.5354;0.541;0.5387;0.5331;0.5354;0.5264;0.523;0.5242;0.5331;0.5488;0.551;0.5488;0.5421;0.5197;0.4603
