barra_mnemotecnico,barra_referencia_mnemotecnico,fecha,hora,costo_en_dolares,costo_en_pesos,nombre
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,8,"17,298","14,211,172",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,9,"15,937","13,093,042",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,10,"8,134","6,682,488",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,11,"24,565","20,181,376",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,12,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,13,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,14,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,15,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,16,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,17,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,18,"261,1","21,450,671",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,19,"25,519","20,965,134",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,20,"25,519","20,965,134",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,21,"25,519","20,965,134",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,22,"25,519","20,965,134",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,23,"224,5","18,443,798",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-23,24,"15,791","12,973,096",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,1,"14,343","11,743,475",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,2,"14,343","11,743,475",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,3,"14,301","11,709,087",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,4,"14,289","11,699,262",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,5,"14,448","11,829,444",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,6,"15,654","12,816,869",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,7,"17,342","14,198,936",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,8,"17,342","14,198,936",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,9,"15,554","12,734,993",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,10,"26,232","21,477,712",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,11,"26,234","2,147,935",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,12,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,13,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,14,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,15,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,16,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,17,"26,235","21,480,169",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,18,"26,232","21,477,712",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,19,"25,852","21,166,584",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,20,"25,855","2,116,904",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,21,"25,856","21,169,859",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,22,"25,854","21,168,221",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,23,"25,852","21,166,584",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-24,24,"25,852","21,166,584",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,1,"25,182","20,277,302",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,2,"18,185","14,643,108",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,3,"4,595","3,700,032",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,4,"13,055","10,512,278",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,5,"17,407","14,016,639",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,6,"17,407","14,016,639",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,7,"17,407","14,016,639",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,8,"1,741","1,401,905",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,9,"1,184","953,392",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,10,204,"164,267",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,11,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,12,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,13,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,14,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,15,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,16,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,17,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,18,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,19,"1,351","1,087,866",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,20,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,21,"12,418","9,999,346",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,22,"2,385","1,920,474",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,23,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-25,24,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,1,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,2,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,3,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,4,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,5,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,6,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,7,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,8,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,9,"4,167","3,355,393",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,10,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,11,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,12,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,13,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,14,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,15,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,16,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,17,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,18,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,19,"15,485","12,468,987",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,20,"25,809","20,782,181",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,21,"25,809","20,782,181",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,22,"25,809","20,782,181",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,23,"25,809","20,782,181",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-26,24,"25,809","20,782,181",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,1,"21,252","17,112,748",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,2,"14,686","11,825,608",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,3,"14,686","11,825,608",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,4,"15,482","12,466,571",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,5,"17,521","14,108,435",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,6,"17,521","14,108,435",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,7,"17,521","14,108,435",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,8,"17,521","14,108,435",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,9,"17,566","1,414,467",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,10,"14,343","11,549,414",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,11,"255,4","20,565,574",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,12,"25,749","20,733,867",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,13,"25,749","20,733,867",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,14,"25,749","20,733,867",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,15,"6,814","5,486,837",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,16,"6,038","4,861,979",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,17,"3,637","2,928,622",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,18,"0,0","0,0",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,19,"8,918","7,181,041",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,20,"19,698","15,861,421",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,21,"19,698","15,861,421",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,22,"24,314","19,578,362",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,23,"25,466","20,505,987",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-27,24,"23,162","18,650,737",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,1,"19,753","16,029,164",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,2,"19,753","16,029,164",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,3,"18,237","14,798,961",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,4,"17,686","14,351,835",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,5,"17,721","14,380,237",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,6,"19,385","1,573,054",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,7,"19,753","16,029,164",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,8,"19,753","16,029,164",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,9,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,10,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,11,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,12,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,13,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,14,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,15,"22,835","18,530,146",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,16,"22,941","18,616,163",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,17,"26,412","2,143,281",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,18,"25,665","20,826,634",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,19,"21,891","17,764,109",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,20,"28,356","23,010,327",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,21,"25,261","20,498,796",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,22,"28,134","22,830,178",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,23,"25,635","2,080,229",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-28,24,"23,125","18,765,475",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,1,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,2,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,3,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,4,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,5,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,6,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,7,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,8,"21,419","17,276,137",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,9,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,10,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,11,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,12,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,13,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,14,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,15,"26,019","20,986,405",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,16,"27,701","22,343,073",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,17,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,18,"25,889","2,088,155",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,19,"26,176","21,113,038",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,20,"26,838","21,646,994",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,21,"28,973","23,369,042",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,22,"26,074","21,030,767",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,23,"25,969","20,946,076",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-29,24,"25,969","20,946,076",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,1,"21,961","17,563,529",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,2,"18,454","14,758,771",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,3,"16,537","13,225,631",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,4,"17,797","14,233,329",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,5,"19,823","15,853,642",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,6,"19,823","15,853,642",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,7,"19,823","15,853,642",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,8,"19,823","15,853,642",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,9,"26,499","2,119,284",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,10,"17,399","13,915,024",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,11,"14,128","11,299,009",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,12,"25,612","20,483,453",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,13,"264,6","2,116,165",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,14,"262,7","21,009,695",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,15,"25,755","20,597,819",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,16,"25,612","20,483,453",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,17,"25,612","20,483,453",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,18,"25,612","20,483,453",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,19,"25,691","20,546,634",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,20,"29,038","23,223,431",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,21,"28,509","22,800,358",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,22,"29,066","23,245,824",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,23,"27,806","22,238,127",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-30,24,"26,338","21,064,079",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,1,"19,966","15,816,666",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,2,"16,619","13,165,239",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,3,"14,661","11,614,151",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,4,"14,541","11,519,089",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,5,"14,282","11,313,915",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,6,"14,057","11,135,674",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,7,"17,706","14,026,339",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,8,"19,966","15,816,666",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,9,"26,453","20,955,538",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,10,"25,531","20,225,148",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,11,"26,485","20,980,887",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,12,"26,898","21,308,058",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,13,"271,8","21,531,452",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,14,"27,947","22,139,054",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,15,"27,947","22,139,054",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,16,"28,558","22,623,076",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,17,"28,426","22,518,509",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,18,"25,857","20,483,398",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,19,"26,654","21,114,766",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,20,"30,756","24,364,288",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,21,"27,971","22,158,067",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,22,"22,375","17,725,028",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,23,"19,918","15,778,641",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-03-31,24,"19,462","15,417,407",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-04-01,1,"13,657","10,779,743",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-04-01,2,"14,463","11,415,935",BA S/E VALDIVIA 220KV BP1
BA01T0002SE038T0002,BA02T0002SE032T0002,2023-04-01,3,"17,033","13,444,488",BA S/E VALDIVIA 220KV BP1
