id,e_dem,e_ch,satisfaction,cp
CE0721,15.715000000000002,15.78666666035201,1.0045603983679292,cp2
CE0723,9.38,9.496666662868005,1.012437810540299,cp2
CE0722,12.060000000000004,12.086666661832007,1.0022111659893866,cp3
CE0720,26.55000000000001,26.639999989343863,1.0033898301071131,cp1
CE0719,17.960000000000004,18.00666665946398,1.002598366339865,cp0
CE0727,17.960000000000004,18.00666665946398,1.002598366339865,cp3
CE0726,12.060000000000004,12.086666661832007,1.0022111659893866,cp2
CE0730,13.47,13.566666661240008,1.0071764410720125,cp6
CE0724,8.04,8.139999996744004,1.0124378105402991,cp0
CE0729,14.740000000000007,14.799999994080009,1.004070555907734,cp5
CE0725,20.205000000000005,20.22666665857595,1.0010723414291485,cp1
CE0728,8.04,8.139999996744004,1.0124378105402991,cp4
CE0734,21.78,21.82999999126793,1.0022956837129444,cp3
CE0740,13.47,13.566666661240008,1.0071764410720125,cp9
CE0741,12.060000000000004,12.086666661832007,1.0022111659893866,cp10
CE0733,17.960000000000004,18.00666665946398,1.002598366339865,cp2
CE0732,10.720000000000002,10.729999995708006,1.0009328354205227,cp1
CE0757,9.38,9.496666662868005,1.012437810540299,cp10
CE0742,22.45000000000001,22.56999999097192,1.0053452111791497,cp11
CE0736,21.24000000000001,21.336666658131936,1.0045511609289983,cp5
CE0735,20.205000000000005,20.22666665857595,1.0010723414291485,cp4
CE0731,29.040000000000003,29.10666665502383,1.0022956837129418,cp0
CE0755,17.960000000000004,18.00666665946398,1.002598366339865,cp3
CE0756,10.720000000000002,10.729999995708006,1.0009328354205227,cp9
CE0738,15.715000000000002,15.78666666035201,1.0045603983679292,cp7
CE0737,15.93,16.03333332692001,1.0064867122988077,cp6
CE0739,8.04,8.139999996744004,1.0124378105402991,cp8
CE0763,25.41,24.0499999903799,0.9464777642809877,cp0
CE0772,8.04,8.139999996744004,1.0124378105402991,cp9
CE0765,10.720000000000002,10.729999995708006,1.0009328354205227,cp2
CE0773,15.715000000000002,15.78666666035201,1.0045603983679292,cp10
CE0766,15.715000000000002,15.78666666035201,1.0045603983679292,cp3
CE0770,29.040000000000003,29.10666665502383,1.0022956837129418,cp7
CE0767,18.585,18.623333325883973,1.0020625948821078,cp4
CE0769,21.24000000000001,21.336666658131936,1.0045511609289983,cp6
CE0771,15.93,16.03333332692001,1.0064867122988077,cp8
CE0785,15.715000000000002,15.78666666035201,1.0045603983679292,cp0
CE0768,9.38,9.496666662868005,1.012437810540299,cp5
CE0774,15.715000000000002,15.78666666035201,1.0045603983679292,cp11
CE0764,13.47,13.566666661240008,1.0071764410720125,cp1
CE0796,9.38,9.496666662868005,1.012437810540299,cp1
CE0798,9.38,9.496666662868005,1.012437810540299,cp3
CE0806,22.45000000000001,21.583333324699932,0.9613956937505533,cp11
CE0801,15.715000000000002,15.78666666035201,1.0045603983679292,cp6
CE0802,18.585,18.623333325883973,1.0020625948821078,cp7
CE0800,13.400000000000006,13.443333327956008,1.003233830444478,cp5
CE0795,14.740000000000007,14.799999994080009,1.004070555907734,cp0
CE0818,17.960000000000004,18.00666665946398,1.002598366339865,cp3
CE0799,9.38,9.496666662868005,1.012437810540299,cp4
CE0817,21.24000000000001,21.336666658131936,1.0045511609289983,cp1
CE0820,29.040000000000003,21.08999999156394,0.7262396691309896,cp7
CE0797,13.47,13.566666661240008,1.0071764410720125,cp2
CE0821,9.38,9.496666662868005,1.012437810540299,cp11
CE0803,23.895000000000007,23.9266666570959,1.0013252419793217,cp8
CE0805,13.400000000000006,13.443333327956008,1.003233830444478,cp10
CE0819,15.93,16.03333332692001,1.0064867122988077,cp6
CE0804,12.060000000000004,12.086666661832007,1.0022111659893866,cp9
CE0835,35.0,21.583333324699932,0.6166666664199981,cp11
CE0832,15.93,16.03333332692001,1.0064867122988077,cp8
CE0829,20.205000000000005,20.22666665857595,1.0010723414291485,cp5
CE0828,23.895000000000007,23.9266666570959,1.0013252419793217,cp4
CE0848,22.45000000000001,20.719999991711944,0.9229398660005316,cp11
CE0825,21.24000000000001,21.336666658131936,1.0045511609289983,cp1
CE0833,36.30000000000001,36.383333318779854,1.0022956837129433,cp9
CE0824,15.715000000000002,15.78666666035201,1.0045603983679292,cp0
CE0826,12.060000000000004,12.086666661832007,1.0022111659893866,cp2
CE0830,18.585,18.623333325883973,1.0020625948821078,cp6
CE0847,17.960000000000004,18.00666665946398,1.002598366339865,cp8
CE0846,40.00000000000001,24.173333323663897,0.6043333330915973,cp5
CE0831,9.38,9.496666662868005,1.012437810540299,cp7
CE0834,15.93,16.03333332692001,1.0064867122988077,cp10
CE0827,15.93,16.03333332692001,1.0064867122988077,cp3
CE0865,21.78,21.213333324847937,0.9739822463199236,cp11
CE0857,9.38,9.496666662868005,1.012437810540299,cp3
CE0859,15.715000000000002,15.78666666035201,1.0045603983679292,cp5
CE0861,15.93,16.03333332692001,1.0064867122988077,cp7
CE0860,18.585,18.623333325883973,1.0020625948821078,cp6
CE0879,21.78,21.82999999126793,1.0022956837129444,cp5
CE0864,15.715000000000002,15.78666666035201,1.0045603983679292,cp10
CE0854,15.93,16.03333332692001,1.0064867122988077,cp0
CE0881,13.47,13.566666661240008,1.0071764410720125,cp11
CE0863,26.55000000000001,26.639999989343863,1.0033898301071131,cp9
CE0855,30.0,30.093333321295816,1.0031111107098605,cp1
CE0856,13.400000000000006,13.443333327956008,1.003233830444478,cp2
CE0880,18.585,18.623333325883973,1.0020625948821078,cp7
CE0858,15.93,16.03333332692001,1.0064867122988077,cp4
