datetime,pcc,load,cs,cp0,cp1,cp2,cp3,cp4,cp5,cp6,cp7,cp8,cp9,cp10,cp11,n_ev
2025-02-01 10:43:00,58.63818523921332,29.03818523921332,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:44:00,58.65228735973662,29.052287359736617,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:45:00,58.66638948025991,29.06638948025991,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:46:00,58.68049160078321,29.08049160078321,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:47:00,58.694593721306504,29.094593721306502,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:48:00,58.7086958418298,29.1086958418298,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:49:00,58.7227979623531,29.122797962353097,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:50:00,58.73690008287639,29.136900082876384,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:51:00,58.75100220339969,29.15100220339969,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:52:00,58.76510432392298,29.165104323922975,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:53:00,58.779206444446274,29.179206444446272,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:54:00,58.79330856496957,29.19330856496957,29.6,7.4,7.4,7.4,7.4,0,0,0,0,0,0,0,0,4
2025-02-01 10:55:00,51.40741068549286,29.207410685492864,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 10:56:00,51.42151280601617,29.22151280601616,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 10:57:00,51.43561492653946,29.235614926539455,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 10:58:00,51.449717047062755,29.249717047062752,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 10:59:00,51.46381916758605,29.263819167586046,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:00:00,51.47792128810935,29.277921288109347,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:01:00,51.49202340863264,29.292023408632637,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:02:00,51.50612552915594,29.30612552915594,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:03:00,51.520227649679235,29.320227649679232,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:04:00,51.53432977020253,29.33432977020253,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:05:00,51.54843189072582,29.348431890725823,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:06:00,51.56253401124911,29.362534011249114,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:07:00,51.57663613177242,29.376636131772415,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:08:00,51.59073825229571,29.390738252295705,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:09:00,51.60484037281901,29.40484037281901,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:10:00,51.6189424933423,29.418942493342296,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:11:00,51.63304461386559,29.43304461386559,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:12:00,51.64714673438889,29.447146734388888,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:13:00,51.66124885491219,29.461248854912185,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:14:00,51.67535097543549,29.475350975435486,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:15:00,51.68945309595878,29.489453095958776,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:16:00,51.70355521648207,29.503555216482074,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:17:00,51.71765733700537,29.517657337005367,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:18:00,51.73175945752867,29.531759457528665,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:19:00,51.74586157805196,29.54586157805196,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:20:00,51.75996369857526,29.55996369857526,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:21:00,51.77406581909855,29.57406581909855,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:22:00,51.78816793962186,29.58816793962185,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:23:00,51.80227006014515,29.602270060145145,22.200000000000003,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:24:00,44.41637218066843,29.616372180668435,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:25:00,44.43047430119174,29.630474301191736,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:26:00,44.44457642171503,29.64457642171503,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:27:00,44.45867854223833,29.658678542238327,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:28:00,44.47278066276162,29.67278066276162,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:29:00,44.48688278328491,29.68688278328491,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:30:00,44.50098490380822,29.700984903808212,14.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:31:00,37.1150870243315,29.715087024331503,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:32:00,37.129189144854806,29.729189144854807,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:33:00,37.143291265378096,29.743291265378097,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:34:00,37.15739338590139,29.757393385901395,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:35:00,37.165462780573726,29.765462780573728,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:36:00,37.172164250452205,29.772164250452207,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:37:00,37.178865720330684,29.778865720330685,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:38:00,37.18556719020918,29.78556719020918,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:39:00,37.192268660087656,29.792268660087657,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:40:00,37.19897012996614,29.798970129966143,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:41:00,37.20567159984462,29.805671599844622,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:42:00,37.21237306972311,29.812373069723105,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:43:00,37.21907453960159,29.819074539601594,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:44:00,37.22577600948008,29.82577600948008,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:45:00,37.23247747935856,29.83247747935856,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:46:00,37.239178949237036,29.839178949237038,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:47:00,37.24588041911553,29.84588041911553,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:48:00,37.252581888994015,29.852581888994013,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:49:00,37.259283358872494,29.859283358872496,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:50:00,37.26598482875097,29.865984828750975,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:51:00,37.272686298629466,29.872686298629464,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:52:00,37.279387768507945,29.879387768507947,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:53:00,37.28608923838643,29.886089238386432,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:54:00,37.29279070826491,29.89279070826491,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:55:00,37.29949217814339,29.89949217814339,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:56:00,37.30619364802188,29.906193648021883,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:57:00,37.31289511790037,29.912895117900366,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:58:00,37.31959658777885,29.919596587778848,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 11:59:00,37.326298057657326,29.926298057657327,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:00:00,37.33299952753582,29.932999527535816,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:01:00,37.3397009974143,29.9397009974143,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:02:00,37.34640246729278,29.946402467292785,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:03:00,37.35310393717126,29.953103937171264,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:04:00,37.35980540704974,29.959805407049743,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:05:00,37.366506876928234,29.966506876928236,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:06:00,37.37320834680672,29.973208346806718,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:07:00,37.3799098166852,29.9799098166852,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:08:00,37.38661128656368,29.98661128656368,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:09:00,37.39331275644217,29.99331275644217,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:10:00,37.40001422632066,30.000014226320655,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:11:00,37.406715696199136,30.006715696199137,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:12:00,37.413417166077615,30.013417166077616,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:13:00,37.42011863595611,30.020118635956106,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:14:00,37.42682010583458,30.02682010583458,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:15:00,37.43352157571307,30.03352157571307,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,4
2025-02-01 12:16:00,37.44022304559155,30.040223045591553,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:17:00,37.44692451547003,30.04692451547003,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:18:00,37.45362598534852,30.05362598534852,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:19:00,37.46032745522701,30.060327455227007,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:20:00,37.46702892510549,30.06702892510549,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:21:00,37.47373039498397,30.07373039498397,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:22:00,37.48043186486246,30.080431864862458,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:23:00,37.48713333474093,30.087133334740933,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:24:00,37.493834804619425,30.093834804619423,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:25:00,37.500536274497904,30.100536274497905,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:26:00,37.50723774437638,30.107237744376384,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:27:00,37.51393921425487,30.11393921425487,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:28:00,37.52064068413336,30.12064068413336,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:29:00,37.52734215401184,30.127342154011842,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:30:00,37.53404362389032,30.13404362389032,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:31:00,37.540745093768805,30.140745093768807,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:32:00,37.5474465636473,30.147446563647296,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:33:00,37.55414803352578,30.154148033525775,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:34:00,37.560849503404256,30.160849503404258,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:35:00,37.55821979501444,30.15821979501444,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:36:00,37.55337885700319,30.15337885700319,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:37:00,37.54853791899194,30.14853791899194,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:38:00,37.54369698098069,30.143696980980693,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:39:00,37.53885604296945,30.138856042969447,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:40:00,37.5340151049582,30.1340151049582,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:41:00,37.52917416694695,30.12917416694695,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:42:00,37.5243332289357,30.124333228935704,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:43:00,37.519492290924454,30.119492290924455,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:44:00,37.514651352913205,30.114651352913206,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:45:00,37.509810414901956,30.109810414901958,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:46:00,37.50496947689071,30.10496947689071,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:47:00,37.500128538879466,30.100128538879463,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:48:00,37.49528760086822,30.095287600868215,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:49:00,37.49044666285697,30.090446662856966,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:50:00,37.48560572484572,30.08560572484572,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:51:00,37.48076478683447,30.08076478683447,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:52:00,30.075923848823223,30.075923848823223,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:53:00,30.071082910811985,30.071082910811985,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:54:00,30.066241972800736,30.066241972800736,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:55:00,30.061401034789487,30.061401034789487,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:56:00,30.05656009677824,30.05656009677824,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:57:00,30.051719158766993,30.051719158766993,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:58:00,30.046878220755744,30.046878220755744,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 12:59:00,30.042037282744495,30.042037282744495,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:00:00,30.037196344733246,30.037196344733246,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:01:00,30.032355406722,30.032355406722,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:02:00,30.027514468710752,30.027514468710752,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:03:00,30.022673530699503,30.022673530699503,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:04:00,30.017832592688258,30.017832592688258,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:05:00,30.01299165467701,30.01299165467701,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:06:00,30.00815071666576,30.00815071666576,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:07:00,30.00330977865451,30.00330977865451,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:08:00,29.998468840643262,29.998468840643262,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:09:00,29.993627902632017,29.993627902632017,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:10:00,29.98878696462077,29.98878696462077,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:11:00,29.98394602660952,29.98394602660952,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:12:00,29.979105088598274,29.979105088598274,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:13:00,29.974264150587025,29.974264150587025,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:14:00,29.969423212575776,29.969423212575776,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:15:00,29.964582274564528,29.964582274564528,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:16:00,29.95974133655328,29.95974133655328,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:17:00,29.954900398542033,29.954900398542033,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:18:00,29.950059460530785,29.950059460530785,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:19:00,29.945218522519536,29.945218522519536,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:20:00,29.94037758450829,29.94037758450829,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:21:00,29.93553664649704,29.93553664649704,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:22:00,29.930695708485793,29.930695708485793,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:23:00,29.925854770474544,29.925854770474544,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:24:00,29.921013832463295,29.921013832463295,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:25:00,29.91617289445205,29.91617289445205,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:26:00,29.9113319564408,29.9113319564408,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:27:00,29.906491018429552,29.906491018429552,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:28:00,29.901650080418307,29.901650080418307,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:29:00,29.896809142407058,29.896809142407058,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:30:00,29.89196820439581,29.89196820439581,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:31:00,29.88712726638457,29.88712726638457,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:32:00,29.882286328373322,29.882286328373322,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:33:00,29.877445390362073,29.877445390362073,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:34:00,29.872604452350828,29.872604452350828,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:35:00,29.874067056872207,29.874067056872207,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:36:00,29.87708893984128,29.87708893984128,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:37:00,29.88011082281036,29.88011082281036,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:38:00,29.88313270577944,29.88313270577944,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:39:00,29.88615458874851,29.88615458874851,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:40:00,29.88917647171759,29.88917647171759,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:41:00,29.89219835468667,29.89219835468667,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:42:00,29.895220237655742,29.895220237655742,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:43:00,29.898242120624822,29.898242120624822,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:44:00,29.901264003593898,29.901264003593898,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:45:00,29.904285886562974,29.904285886562974,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:46:00,29.907307769532053,29.907307769532053,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:47:00,29.910329652501137,29.910329652501137,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:48:00,29.913351535470206,29.913351535470206,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:49:00,29.916373418439285,29.916373418439285,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:50:00,29.91939530140837,29.91939530140837,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:51:00,29.922417184377448,29.922417184377448,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:52:00,29.925439067346524,29.925439067346524,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:53:00,29.9284609503156,29.9284609503156,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:54:00,29.93148283328468,29.93148283328468,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:55:00,29.93450471625376,29.93450471625376,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:56:00,29.93752659922283,29.93752659922283,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:57:00,29.94054848219191,29.94054848219191,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:58:00,29.943570365160987,29.943570365160987,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 13:59:00,29.946592248130063,29.946592248130063,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:00:00,29.949614131099143,29.949614131099143,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:01:00,29.95263601406822,29.95263601406822,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:02:00,29.955657897037295,29.955657897037295,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:03:00,29.958679780006374,29.958679780006374,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:04:00,29.96170166297545,29.96170166297545,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:05:00,29.964723545944526,29.964723545944526,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:06:00,29.967745428913606,29.967745428913606,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:07:00,29.970767311882682,29.970767311882682,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:08:00,29.973789194851758,29.973789194851758,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:09:00,29.97681107782084,29.97681107782084,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:10:00,29.97983296078992,29.97983296078992,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:11:00,29.98285484375899,29.98285484375899,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:12:00,29.985876726728073,29.985876726728073,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:13:00,29.988898609697152,29.988898609697152,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:14:00,29.99192049266623,29.99192049266623,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:15:00,29.994942375635304,29.994942375635304,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:16:00,29.997964258604384,29.997964258604384,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:17:00,30.000986141573463,30.000986141573463,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:18:00,30.004008024542536,30.004008024542536,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:19:00,30.007029907511615,30.007029907511615,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:20:00,30.010051790480695,30.010051790480695,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:21:00,30.013073673449767,30.013073673449767,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:22:00,30.016095556418847,30.016095556418847,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:23:00,30.01911743938792,30.01911743938792,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:24:00,30.022139322357,30.022139322357,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:25:00,30.02516120532608,30.02516120532608,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:26:00,30.02818308829516,30.02818308829516,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:27:00,30.03120497126423,30.03120497126423,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:28:00,30.03422685423331,30.03422685423331,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:29:00,30.037248737202393,30.037248737202393,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:30:00,30.040270620171473,30.040270620171473,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-02-01 14:31:00,30.043292503140542,30.043292503140542,0,0,0,0,0,0,0,0,0,0,0,0,0,3
