id,e_dem,e_ch,satisfaction,cp
CE2738,20.205000000000005,20.307517061678283,1.005073846160766,cp8
CE2730,8.04,8.08713882269272,1.0058630376483484,cp0
CE2736,8.04,8.065707426776665,1.0031974411413764,cp6
CE2731,9.38,9.411091843203478,1.003314695437471,cp1
CE2733,17.960000000000004,18.063479885900932,1.005761686297379,cp3
CE2739,12.060000000000004,12.088720179018102,1.0023814410462768,cp9
CE2735,10.720000000000002,10.765623289400226,1.0042559038619612,cp5
CE2734,9.38,9.420283496943181,1.004294615878804,cp4
CE2732,18.585,18.678432348243994,1.0050272988024749,cp2
CE2740,13.47,13.487810680287373,1.0013222479797603,cp10
CE2737,10.720000000000002,10.835463045547147,1.0107708064876069,cp7
CE2741,9.38,9.437834333959469,1.0061657072451458,cp11
CE2767,21.78,21.798071163578438,1.0008297136629218,cp7
CE2763,15.715000000000002,15.718478301089494,1.0002213363722234,cp3
CE2765,21.78,21.82967471244727,1.0022807489645211,cp5
CE2770,12.060000000000004,12.088390599090342,1.0023541126940578,cp10
CE2760,9.38,9.440736234405888,1.0064750782948706,cp0
CE2771,17.960000000000004,18.040802112543187,1.0044990040391526,cp11
CE2769,15.93,16.03458964033585,1.0065655769200157,cp9
CE2768,22.45000000000001,22.530643876384687,1.003592154850097,cp8
CE2761,13.47,13.487248180733054,1.0012804885473685,cp1
CE2788,21.24000000000001,20.96666665827994,0.98713119860075,cp7
CE2787,10.720000000000002,10.729999995708006,1.0009328354205227,cp5
CE2786,9.38,9.496666662868005,1.012437810540299,cp3
CE2762,17.960000000000004,18.02931366188618,1.0038593352943306,cp2
CE2764,15.715000000000002,15.717359323677332,1.0001501319552868,cp4
CE2766,13.47,13.57092064846289,1.007492253041046,cp6
CE2790,13.47,13.566666661240008,1.0071764410720125,cp1
CE2789,21.78,21.82999999126793,1.0022956837129444,cp0
CE2791,13.47,13.566666661240008,1.0071764410720125,cp0
CE2792,10.720000000000002,10.729999995708006,1.0009328354205227,cp0
CE2793,17.960000000000004,18.00666665946398,1.002598366339865,cp1
CE2798,18.585,18.613684842317717,1.001543440533641,cp4
CE2795,8.04,8.046052649020796,1.0007528170423876,cp1
CE2794,15.715000000000002,15.727608053225573,1.0008022941918913,cp0
CE2796,29.040000000000003,23.803333323811902,0.819674012527958,cp2
CE2800,13.47,13.539650374507485,1.005170777617482,cp6
CE2820,15.715000000000002,15.78666666035201,1.0045603983679292,cp2
CE2821,13.400000000000006,13.443333327956008,1.003233830444478,cp4
CE2802,17.960000000000004,18.06211665634225,1.0056857826471184,cp8
CE2797,12.060000000000004,12.081274315942643,1.0017640394645637,cp3
CE2799,32.67000000000001,32.69403505356517,1.0007356918752728,cp5
CE2803,15.93,15.966726691784933,1.0023055048201464,cp9
CE2801,15.715000000000002,15.755248658644973,1.0025611618609591,cp7
CE2818,18.585,18.623333325883973,1.0020625948821078,cp0
CE2805,17.960000000000004,18.023581361021293,1.003540164867555,cp11
CE2804,15.715000000000002,15.83206566454647,1.0074492945941118,cp10
CE2819,13.47,13.566666661240008,1.0071764410720125,cp1
CE2834,8.04,8.069024400424631,1.003610000052815,cp11
CE2832,10.720000000000002,10.741824784834133,1.0020358941076615,cp9
CE2823,15.715000000000002,15.719403864987834,1.0002802332158978,cp0
CE2831,20.205000000000005,20.222740697580942,1.000878035020091,cp8
CE2830,13.47,13.506348193477185,1.0026984553435179,cp7
CE2829,17.960000000000004,17.98357164492762,1.0013124523901789,cp6
CE2833,30.0,30.02495740529122,1.0008319135097075,cp10
CE2824,10.720000000000002,10.80970953596856,1.0083684268627386,cp1
CE2849,20.205000000000005,20.22666665857595,1.0010723414291485,cp0
CE2850,8.04,8.139999996744004,1.0124378105402991,cp6
CE2851,15.715000000000002,15.78666666035201,1.0045603983679292,cp7
CE2826,25.41,25.47236819331789,1.0024544743533212,cp3
CE2827,18.585,18.587704447904862,1.0001455177780394,cp4
CE2825,17.960000000000004,18.07336202925156,1.006311916996189,cp2
CE2828,9.38,9.409871605868672,1.0031846061693679,cp5
CE2854,9.38,9.40391548290184,1.00254962504284,cp2
CE2863,12.060000000000004,12.099954278216334,1.0033129583927305,cp11
CE2860,13.47,13.504325607380062,1.0025483004736497,cp8
CE2873,13.400000000000006,13.443333327956008,1.003233830444478,cp8
CE2853,18.585,18.632022268250065,1.0025301193570118,cp1
